% 2016îN 11åé 22ì˙ 16éû 27ï™ 59.386000ïb é¿çs
%------------------------------------------------------------------------------------------------------------------------------
Observation File :  020606_rov_mod.02o
Ephemeris   File :  020606_rov_mod.02n
IONEX       File :  Nothing
IGS SP3     File :  Nothing
START       TIME :  2002/ 6/ 6  5:28:20
END         TIME :  2002/ 6/ 6  5:43: 5
Ref. Position[m] :  X = -3761137.6450,  Y = 3636645.7770,  Z = 3636348.1380

%-------------------------------------------------------------------------------------------------------------------------------
% Epoch  WEEK      ToW     ToD      X_fix[m]       Y_fix[m]       Z_fix[m]       E_fix[m]     N_fix[m]     U_fix[m] 
%-------------------------------------------------------------------------------------------------------------------------------
    508  1169    365807   20207  -3760801.9288   3636792.8388   3636466.0205    -339.0827     176.3472     -46.4047
    509  1169    365808   20208  -3760801.9114   3636792.5533   3636466.3331    -338.8896     176.7243     -46.3984
    510  1169    365809   20209  -3760801.8928   3636792.2477   3636466.6487    -338.6828     177.1123     -46.4024
    511  1169    365810   20210  -3760801.8777   3636791.9567   3636466.9604    -338.4840     177.4899     -46.3984
    512  1169    365811   20211  -3760801.8654   3636791.6707   3636467.2654    -338.2870     177.8588     -46.3936
    513  1169    365812   20212  -3760801.8568   3636791.3753   3636467.5640    -338.0806     178.2248     -46.3958
    514  1169    365813   20213  -3760801.8483   3636791.0786   3636467.8767    -337.8733     178.6027     -46.3905
    515  1169    365814   20214  -3760801.8457   3636790.7889   3636468.1607    -337.6668     178.9519     -46.3942
    516  1169    365815   20215  -3760801.8503   3636790.4907   3636468.4506    -337.4492     179.3063     -46.3951
    517  1169    365816   20216  -3760801.8634   3636790.1810   3636468.7480    -337.2174     179.6681     -46.3932
    518  1169    365817   20217  -3760801.8724   3636789.8795   3636469.0538    -336.9944     180.0351     -46.3843
    519  1169    365818   20218  -3760801.8820   3636789.5793   3636469.3395    -336.7720     180.3848     -46.3859
    520  1169    365819   20219  -3760801.9119   3636789.2621   3636469.6327    -336.5231     180.7391     -46.3808
    521  1169    365820   20220  -3760801.9208   3636788.9566   3636469.9166    -336.2974     181.0899     -46.3868
    522  1169    365821   20221  -3760801.9458   3636788.6310   3636470.2029    -336.0459     181.4439     -46.3933
    523  1169    365822   20222  -3760801.9874   3636788.3181   3636470.4701    -335.7921     181.7703     -46.3939
    524  1169    365823   20223  -3760802.0397   3636788.0106   3636470.7259    -335.5346     182.0809     -46.3915
    525  1169    365824   20224  -3760802.0861   3636787.6847   3636471.0048    -335.2681     182.4202     -46.3899
    526  1169    365825   20225  -3760802.1399   3636787.3726   3636471.2687    -335.0063     182.7386     -46.3847
    527  1169    365826   20226  -3760802.1710   3636787.0709   3636471.5369    -334.7678     183.0657     -46.3844
    528  1169    365827   20227  -3760802.2302   3636786.7554   3636471.8099    -334.4998     183.3908     -46.3728
    529  1169    365828   20228  -3760802.2753   3636786.4409   3636472.0701    -334.2424     183.7107     -46.3761
    530  1169    365829   20229  -3760802.3333   3636786.1097   3636472.3425    -333.9640     184.0419     -46.3744
    531  1169    365830   20230  -3760802.3945   3636785.7982   3636472.6029    -333.6975     184.3543     -46.3664
    532  1169    365831   20231  -3760802.4495   3636785.4802   3636472.8510    -333.4307     184.6616     -46.3730
    533  1169    365832   20232  -3760802.5225   3636785.1468   3636473.1046    -333.1402     184.9721     -46.3744
    534  1169    365833   20233  -3760802.5971   3636784.8215   3636473.3603    -332.8545     185.2806     -46.3691
    535  1169    365834   20234  -3760802.6799   3636784.4815   3636473.6188    -332.5525     185.5937     -46.3658
    536  1169    365835   20235  -3760802.7329   3636784.1668   3636473.8741    -332.2894     185.9065     -46.3675
    537  1169    365836   20236  -3760802.8107   3636783.8542   3636474.1144    -332.0106     186.1958     -46.3620
    538  1169    365837   20237  -3760802.9006   3636783.5328   3636474.3365    -331.7171     186.4688     -46.3647
    539  1169    365838   20238  -3760803.0063   3636783.1974   3636474.5717    -331.4025     186.7517     -46.3586
    540  1169    365839   20239  -3760803.1123   3636782.8579   3636474.7982    -331.0848     187.0288     -46.3597
    541  1169    365840   20240  -3760803.2028   3636782.5036   3636475.0507    -330.7671     187.3396     -46.3633
    542  1169    365841   20241  -3760803.2949   3636782.1705   3636475.2991    -330.4636     187.6379     -46.3564
    543  1169    365842   20242  -3760803.4038   3636781.8199   3636475.5402    -330.1359     187.9303     -46.3537
    544  1169    365843   20243  -3760803.5059   3636781.4889   3636475.7679    -329.8270     188.2067     -46.3516
    545  1169    365844   20244  -3760803.6158   3636781.1400   3636475.9914    -329.4997     188.4836     -46.3574
    546  1169    365845   20245  -3760803.7280   3636780.8056   3636476.2308    -329.1813     188.7667     -46.3444
    547  1169    365846   20246  -3760803.8438   3636780.4702   3636476.4394    -328.8597     189.0235     -46.3477
    548  1169    365847   20247  -3760803.9640   3636780.1249   3636476.6537    -328.5280     189.2872     -46.3507
    549  1169    365848   20248  -3760804.0873   3636779.7846   3636476.8607    -328.1975     189.5416     -46.3532
    550  1169    365849   20249  -3760804.2142   3636779.4352   3636477.0802    -327.8582     189.8084     -46.3516
    551  1169    365850   20250  -3760804.3442   3636779.1107   3636477.2719    -327.5346     190.0412     -46.3500
    552  1169    365851   20251  -3760804.4908   3636778.7651   3636477.4644    -327.1842     190.2762     -46.3501
    553  1169    365852   20252  -3760804.6294   3636778.4297   3636477.6534    -326.8468     190.5076     -46.3510
    554  1169    365853   20253  -3760804.7897   3636778.0765   3636477.8410    -326.4814     190.7360     -46.3503
    555  1169    365854   20254  -3760804.9444   3636777.7372   3636478.0153    -326.1300     190.9502     -46.3524
    556  1169    365855   20255  -3760805.1005   3636777.4009   3636478.1940    -325.7797     191.1664     -46.3496
    557  1169    365856   20256  -3760805.2478   3636777.0684   3636478.3812    -325.4383     191.3916     -46.3449
    558  1169    365857   20257  -3760805.4025   3636776.7149   3636478.5796    -325.0766     191.6312     -46.3413
    559  1169    365858   20258  -3760805.5502   3636776.3664   3636478.7695    -324.7234     191.8649     -46.3439
    560  1169    365859   20259  -3760805.7093   3636776.0170   3636478.9583    -324.3616     192.0932     -46.3410
    561  1169    365860   20260  -3760805.8820   3636775.6610   3636479.1322    -323.9856     192.3064     -46.3423
    562  1169    365861   20261  -3760806.0448   3636775.3141   3636479.3240    -323.6231     192.5346     -46.3340
    563  1169    365862   20262  -3760806.2080   3636774.9807   3636479.4962    -323.2699     192.7413     -46.3290
    564  1169    365863   20263  -3760806.3871   3636774.6229   3636479.6492    -322.8882     192.9355     -46.3396
    565  1169    365864   20264  -3760806.5700   3636774.2879   3636479.7994    -322.5203     193.1167     -46.3365
    566  1169    365865   20265  -3760806.7573   3636773.9513   3636479.9482    -322.1481     193.2956     -46.3326
    567  1169    365866   20266  -3760806.9411   3636773.6077   3636480.1090    -321.7733     193.4885     -46.3278
    568  1169    365867   20267  -3760807.1284   3636773.2685   3636480.2586    -321.3992     193.6690     -46.3250
    569  1169    365868   20268  -3760807.3232   3636772.9277   3636480.4017    -321.0188     193.8418     -46.3222
    570  1169    365869   20269  -3760807.5230   3636772.5743   3636480.5435    -320.6259     194.0164     -46.3245
    571  1169    365870   20270  -3760807.7056   3636772.2393   3636480.6806    -320.2581     194.1870     -46.3291
    572  1169    365871   20271  -3760807.9075   3636771.8935   3636480.8225    -319.8692     194.3579     -46.3259
    573  1169    365872   20272  -3760808.1186   3636771.5431   3636480.9474    -319.4705     194.5129     -46.3294
    574  1169    365873   20273  -3760808.3317   3636771.1961   3636481.0848    -319.0729     194.6759     -46.3228
    575  1169    365874   20274  -3760808.5277   3636770.8616   3636481.2119    -318.6963     194.8325     -46.3249
    576  1169    365875   20275  -3760808.7410   3636770.5151   3636481.3494    -318.2989     194.9953     -46.3178
    577  1169    365876   20276  -3760808.9647   3636770.1589   3636481.4703    -317.8873     195.1441     -46.3196
    578  1169    365877   20277  -3760809.1836   3636769.8135   3636481.5899    -317.4869     195.2895     -46.3188
    579  1169    365878   20278  -3760809.4036   3636769.4729   3636481.7016    -317.0891     195.4261     -46.3192
    580  1169    365879   20279  -3760809.6412   3636769.1282   3636481.8060    -316.6761     195.5511     -46.3157
    581  1169    365880   20280  -3760809.8573   3636768.7996   3636481.8983    -316.2896     195.6687     -46.3226
    582  1169    365881   20281  -3760810.1028   3636768.4577   3636481.9934    -315.8732     195.7816     -46.3182
    583  1169    365882   20282  -3760810.3304   3636768.1375   3636482.0779    -315.4848     195.8846     -46.3181
    584  1169    365883   20283  -3760810.5713   3636767.8067   3636482.1755    -315.0796     195.9972     -46.3086
    585  1169    365884   20284  -3760810.7923   3636767.4826   3636482.2623    -314.6930     196.1064     -46.3133
    586  1169    365885   20285  -3760811.0272   3636767.1648   3636482.3462    -314.3012     196.2050     -46.3078
    587  1169    365886   20286  -3760811.2698   3636766.8342   3636482.4224    -313.8949     196.2992     -46.3095
    588  1169    365887   20287  -3760811.5171   3636766.4970   3636482.5009    -313.4805     196.3959     -46.3109
    589  1169    365888   20288  -3760811.7719   3636766.1666   3636482.5778    -313.0659     196.4856     -46.3049
    590  1169    365889   20289  -3760812.0333   3636765.8385   3636482.6249    -312.6484     196.5472     -46.3108
    591  1169    365890   20290  -3760812.2947   3636765.5030   3636482.6902    -312.2255     196.6266     -46.3104
    592  1169    365891   20291  -3760812.5471   3636765.1696   3636482.7630    -311.8104     196.7151     -46.3099
    593  1169    365892   20292  -3760812.7994   3636764.8472   3636482.8298    -311.4032     196.7943     -46.3066
    594  1169    365893   20293  -3760813.0632   3636764.5241   3636482.8754    -310.9875     196.8518     -46.3091
    595  1169    365894   20294  -3760813.3221   3636764.1986   3636482.9221    -310.5736     196.9130     -46.3152
    596  1169    365895   20295  -3760813.5992   3636763.8777   3636482.9688    -310.1502     196.9649     -46.3080
    597  1169    365896   20296  -3760813.8769   3636763.5511   3636483.0065    -309.7224     197.0116     -46.3088
    598  1169    365897   20297  -3760814.1598   3636763.2187   3636483.0355    -309.2868     197.0512     -46.3149
    599  1169    365898   20298  -3760814.4371   3636762.9047   3636483.0787    -308.8683     197.0974     -46.3056
    600  1169    365899   20299  -3760814.7133   3636762.5825   3636483.1116    -308.4447     197.1388     -46.3075
    601  1169    365900   20300  -3760815.0029   3636762.2634   3636483.1471    -308.0140     197.1758     -46.2984
    602  1169    365901   20301  -3760815.2894   3636761.9468   3636483.1758    -307.5872     197.2074     -46.2934
    603  1169    365902   20302  -3760815.5614   3636761.6285   3636483.2017    -307.1693     197.2433     -46.2997
    604  1169    365903   20303  -3760815.8493   3636761.3092   3636483.2266    -306.7397     197.2724     -46.2976
    605  1169    365904   20304  -3760816.1389   3636760.9950   3636483.2394    -306.3125     197.2887     -46.2987
    606  1169    365905   20305  -3760816.4293   3636760.6886   3636483.2410    -305.8904     197.2924     -46.3013
    607  1169    365906   20306  -3760816.7168   3636760.3752   3636483.2592    -305.4652     197.3138     -46.2999
    608  1169    365907   20307  -3760817.0083   3636760.0816   3636483.2631    -305.0516     197.3138     -46.2932
    609  1169    365908   20308  -3760817.2875   3636759.7819   3636483.2601    -304.6419     197.3157     -46.3012
    610  1169    365909   20309  -3760817.5740   3636759.5017   3636483.2583    -304.2414     197.3078     -46.2930
    611  1169    365910   20310  -3760817.8683   3636759.2053   3636483.2510    -303.8238     197.2986     -46.2926
    612  1169    365911   20311  -3760818.1726   3636758.9118   3636483.2448    -303.4012     197.2851     -46.2842
    613  1169    365912   20312  -3760818.4814   3636758.6178   3636483.2177    -302.9752     197.2527     -46.2852
    614  1169    365913   20313  -3760818.8008   3636758.3319   3636483.1693    -302.5477     197.1954     -46.2876
    615  1169    365914   20314  -3760819.1197   3636758.0412   3636483.1451    -302.1170     197.1600     -46.2792
    616  1169    365915   20315  -3760819.4409   3636757.7488   3636483.1108    -301.6836     197.1160     -46.2762
    617  1169    365916   20316  -3760819.7651   3636757.4596   3636483.0423    -301.2503     197.0415     -46.2893
    618  1169    365917   20317  -3760820.0860   3636757.1805   3636482.9969    -300.8265     196.9833     -46.2852
    619  1169    365918   20318  -3760820.3944   3636756.8801   3636482.9804    -300.3963     196.9625     -46.2841
    620  1169    365919   20319  -3760820.7162   3636756.5877   3636482.9402    -299.9624     196.9133     -46.2841
    621  1169    365920   20320  -3760821.0298   3636756.2972   3636482.9220    -299.5356     196.8850     -46.2753
    622  1169    365921   20321  -3760821.3524   3636755.9986   3636482.8727    -299.0966     196.8306     -46.2836
    623  1169    365922   20322  -3760821.6865   3636755.7043   3636482.8136    -298.6528     196.7617     -46.2883
    624  1169    365923   20323  -3760822.0108   3636755.4334   3636482.7441    -298.2326     196.6791     -46.2914
    625  1169    365924   20324  -3760822.3400   3636755.1663   3636482.6669    -297.8118     196.5866     -46.2939
    626  1169    365925   20325  -3760822.6689   3636754.8947   3636482.5987    -297.3880     196.5035     -46.2939
    627  1169    365926   20326  -3760823.0023   3636754.6341   3636482.5080    -296.9688     196.3955     -46.2979
    628  1169    365927   20327  -3760823.3436   3636754.3674   3636482.4229    -296.5398     196.2915     -46.2976
    629  1169    365928   20328  -3760823.6823   3636754.1059   3636482.3380    -296.1164     196.1865     -46.2957
    630  1169    365929   20329  -3760824.0125   3636753.8539   3636482.2432    -295.7057     196.0731     -46.2991
    631  1169    365930   20330  -3760824.3598   3636753.6049   3636482.1437    -295.2853     195.9477     -46.2934
    632  1169    365931   20331  -3760824.6915   3636753.3454   3636482.0418    -294.8682     195.8309     -46.3043
    633  1169    365932   20332  -3760825.0238   3636753.0847   3636481.9506    -294.4498     195.7231     -46.3093
    634  1169    365933   20333  -3760825.3604   3636752.8377   3636481.8547    -294.0382     195.6043     -46.3067
    635  1169    365934   20334  -3760825.6960   3636752.5968   3636481.7457    -293.6318     195.4727     -46.3087
    636  1169    365935   20335  -3760826.0314   3636752.3604   3636481.6374    -293.2287     195.3398     -46.3078
    637  1169    365936   20336  -3760826.3744   3636752.1341   3636481.5134    -292.8276     195.1871     -46.3058
    638  1169    365937   20337  -3760826.7124   3636751.8996   3636481.3974    -292.4240     195.0462     -46.3067
    639  1169    365938   20338  -3760827.0596   3636751.6667   3636481.2806    -292.0153     194.9002     -46.3019
    640  1169    365939   20339  -3760827.3995   3636751.4424   3636481.1735    -291.6177     194.7618     -46.2908
    641  1169    365940   20340  -3760827.7403   3636751.2110   3636481.0467    -291.2145     194.6096     -46.2945
    642  1169    365941   20341  -3760828.0894   3636750.9969   3636480.9109    -290.8179     194.4398     -46.2887
    643  1169    365942   20342  -3760828.4169   3636750.7770   3636480.7819    -290.4322     194.2867     -46.2950
    644  1169    365943   20343  -3760828.7651   3636750.5743   3636480.6315    -290.0445     194.1007     -46.2916
    645  1169    365944   20344  -3760829.1091   3636750.3720   3636480.4874    -289.6599     193.9216     -46.2868
    646  1169    365945   20345  -3760829.4494   3636750.1637   3636480.3267    -289.2736     193.7327     -46.2971
    647  1169    365946   20346  -3760829.8104   3636749.9438   3636480.1802    -288.8645     193.5514     -46.2937
    648  1169    365947   20347  -3760830.1545   3636749.7389   3636480.0273    -288.4781     193.3660     -46.2953
    649  1169    365948   20348  -3760830.5074   3636749.5410   3636479.8611    -288.0905     193.1633     -46.2955
    650  1169    365949   20349  -3760830.8489   3636749.3317   3636479.7275    -287.7027     192.9965     -46.2902
    651  1169    365950   20350  -3760831.2013   3636749.1365   3636479.5582    -287.3173     192.7903     -46.2908
    652  1169    365951   20351  -3760831.5498   3636748.9395   3636479.4022    -286.9335     192.5974     -46.2872
    653  1169    365952   20352  -3760831.8966   3636748.7539   3636479.2378    -286.5590     192.3937     -46.2828
    654  1169    365953   20353  -3760832.2389   3636748.5726   3636479.0722    -286.1907     192.1891     -46.2794
    655  1169    365954   20354  -3760832.5865   3636748.3903   3636478.8950    -285.8180     191.9734     -46.2801
    656  1169    365955   20355  -3760832.9296   3636748.2365   3636478.6974    -285.4690     191.7313     -46.2789
    657  1169    365956   20356  -3760833.2706   3636748.0645   3636478.5071    -285.1083     191.5034     -46.2851
    658  1169    365957   20357  -3760833.6178   3636747.8827   3636478.3377    -284.7363     191.2940     -46.2813
    659  1169    365958   20358  -3760833.9620   3636747.7288   3636478.1493    -284.3864     191.0591     -46.2742
    660  1169    365959   20359  -3760834.3110   3636747.5703   3636477.9534    -284.0298     190.8179     -46.2712
    661  1169    365960   20360  -3760834.6603   3636747.4057   3636477.7509    -283.6687     190.5736     -46.2753
    662  1169    365961   20361  -3760835.0075   3636747.2453   3636477.5489    -283.3121     190.3289     -46.2779
    663  1169    365962   20362  -3760835.3572   3636747.0997   3636477.3302    -282.9643     190.0636     -46.2802
    664  1169    365963   20363  -3760835.6960   3636746.9427   3636477.1268    -282.6159     189.8199     -46.2868
    665  1169    365964   20364  -3760836.0452   3636746.7940   3636476.9240    -282.2663     189.5691     -46.2820
    666  1169    365965   20365  -3760836.3908   3636746.6517   3636476.7117    -281.9237     189.3094     -46.2812
    667  1169    365966   20366  -3760836.7311   3636746.5232   3636476.4849    -281.5948     189.0345     -46.2840
    668  1169    365967   20367  -3760837.0685   3636746.3995   3636476.2586    -281.2713     188.7593     -46.2854
    669  1169    365968   20368  -3760837.4131   3636746.2614   3636476.0447    -280.9326     188.4971     -46.2837
    670  1169    365969   20369  -3760837.7645   3636746.1225   3636475.8324    -280.5884     188.2337     -46.2775
    671  1169    365970   20370  -3760838.1177   3636745.9995   3636475.6053    -280.2545     187.9510     -46.2698
    672  1169    365971   20371  -3760838.4670   3636745.8827   3636475.3452    -279.9277     187.6405     -46.2797
    673  1169    365972   20372  -3760838.8068   3636745.7769   3636475.0960    -279.6155     187.3384     -46.2827
    674  1169    365973   20373  -3760839.1418   3636745.6687   3636474.8471    -279.3048     187.0395     -46.2897
    675  1169    365974   20374  -3760839.4779   3636745.5560   3636474.6209    -278.9902     186.7606     -46.2855
    676  1169    365975   20375  -3760839.8218   3636745.4601   3636474.3787    -278.6822     186.4586     -46.2764
    677  1169    365976   20376  -3760840.1532   3636745.3619   3636474.1201    -278.3812     186.1493     -46.2854
    678  1169    365977   20377  -3760840.4992   3636745.2702   3636473.8732    -278.0748     185.8409     -46.2754
    679  1169    365978   20378  -3760840.8282   3636745.1624   3636473.6181    -277.7686     185.5393     -46.2892
    680  1169    365979   20379  -3760841.1645   3636745.0804   3636473.3702    -277.4759     185.2302     -46.2800
    681  1169    365980   20380  -3760841.4948   3636744.9967   3636473.1093    -277.1861     184.9137     -46.2827
    682  1169    365981   20381  -3760841.8317   3636744.9259   3636472.8473    -276.9011     184.5884     -46.2748
    683  1169    365982   20382  -3760842.1602   3636744.8628   3636472.5594    -276.6274     184.2422     -46.2823
    684  1169    365983   20383  -3760842.4822   3636744.7868   3636472.2985    -276.3489     183.9261     -46.2854
    685  1169    365984   20384  -3760842.8208   3636744.7218   3636472.0068    -276.0668     183.5734     -46.2903
    686  1169    365985   20385  -3760843.1521   3636744.6414   3636471.7528    -275.7787     183.2608     -46.2865
    687  1169    365986   20386  -3760843.4801   3636744.5956   3636471.4477    -275.5178     182.8939     -46.2943
    688  1169    365987   20387  -3760843.8100   3636744.5254   3636471.1778    -275.2380     182.5648     -46.2948
    689  1169    365988   20388  -3760844.1484   3636744.4635   3636470.9070    -274.9583     182.2280     -46.2859
    690  1169    365989   20389  -3760844.4740   3636744.3976   3636470.6380    -274.6846     181.8998     -46.2859
    691  1169    365990   20390  -3760844.7981   3636744.3421   3636470.3615    -274.4194     181.5617     -46.2852
    692  1169    365991   20391  -3760845.1272   3636744.2834   3636470.0840    -274.1484     181.2221     -46.2838
    693  1169    365992   20392  -3760845.4592   3636744.2194   3636469.8019    -273.8716     180.8796     -46.2865
    694  1169    365993   20393  -3760845.7863   3636744.1604   3636469.5183    -273.6019     180.5360     -46.2899
    695  1169    365994   20394  -3760846.1256   3636744.0980   3636469.2443    -273.3212     180.1965     -46.2828
    696  1169    365995   20395  -3760846.4564   3636744.0277   3636468.9680    -273.0406     179.8617     -46.2863
    697  1169    365996   20396  -3760846.7958   3636743.9642   3636468.7111    -272.7591     179.5367     -46.2699
    698  1169    365997   20397  -3760847.1078   3636743.8965   3636468.4353    -272.4936     179.2091     -46.2828
    699  1169    365998   20398  -3760847.4210   3636743.8498   3636468.1592    -272.2423     178.8724     -46.2832
    700  1169    365999   20399  -3760847.7387   3636743.7988   3636467.8878    -271.9847     178.5394     -46.2807
    701  1169    366000   20400  -3760848.0559   3636743.7489   3636467.6026    -271.7284     178.1949     -46.2858
    702  1169    366001   20401  -3760848.3752   3636743.7175   3636467.3121    -271.4839     177.8378     -46.2821
    703  1169    366002   20402  -3760848.7176   3636743.6605   3636467.0408    -271.2049     177.4972     -46.2685
    704  1169    366003   20403  -3760849.0471   3636743.5992   3636466.7554    -270.9318     177.1519     -46.2729
    705  1169    366004   20404  -3760849.3803   3636743.5344   3636466.4847    -270.6536     176.8186     -46.2688
    706  1169    366005   20405  -3760849.7091   3636743.4809   3636466.2099    -270.3866     176.4792     -46.2631
    707  1169    366006   20406  -3760850.0295   3636743.4313   3636465.9148    -270.1282     176.1252     -46.2719
    708  1169    366007   20407  -3760850.3618   3636743.3654   3636465.6417    -269.8499     175.7907     -46.2702
    709  1169    366008   20408  -3760850.6811   3636743.3057   3636465.3635    -269.5850     175.4550     -46.2756
    710  1169    366009   20409  -3760851.0209   3636743.2413   3636465.0938    -269.3025     175.1196     -46.2667
    711  1169    366010   20410  -3760851.3474   3636743.1759   3636464.8203    -269.0286     174.7870     -46.2685
    712  1169    366011   20411  -3760851.6829   3636743.1205   3636464.5311    -268.7555     174.4338     -46.2682
    713  1169    366012   20412  -3760852.0195   3636743.0476   3636464.2444    -268.4691     174.0893     -46.2759
    714  1169    366013   20413  -3760852.3598   3636742.9808   3636463.9673    -268.1846     173.7486     -46.2723
    715  1169    366014   20414  -3760852.6824   3636742.9104   3636463.6885    -267.9097     173.4152     -46.2823
    716  1169    366015   20415  -3760853.0138   3636742.8575   3636463.4098    -267.6413     173.0714     -46.2770
    717  1169    366016   20416  -3760853.3397   3636742.7949   3636463.1356    -267.3697     172.7374     -46.2778
    718  1169    366017   20417  -3760853.6731   3636742.7305   3636462.8637    -267.0918     172.4028     -46.2740
    719  1169    366018   20418  -3760854.0053   3636742.6648   3636462.5809    -266.8136     172.0604     -46.2780
    720  1169    366019   20419  -3760854.3220   3636742.6073   3636462.3114    -266.5521     171.7320     -46.2787
    721  1169    366020   20420  -3760854.6515   3636742.5563   3636462.0285    -266.2864     171.3847     -46.2758
    722  1169    366021   20421  -3760854.9679   3636742.5088   3636461.7504    -266.0323     171.0453     -46.2759
    723  1169    366022   20422  -3760855.2908   3636742.4536   3636461.4686    -265.7681     170.7034     -46.2787
    724  1169    366023   20423  -3760855.6206   3636742.4037   3636461.1766    -265.5031     170.3481     -46.2803
    725  1169    366024   20424  -3760855.9505   3636742.3576   3636460.8964    -265.2406     170.0009     -46.2729
    726  1169    366025   20425  -3760856.2888   3636742.3011   3636460.6089    -264.9648     169.6485     -46.2706
    727  1169    366026   20426  -3760856.6137   3636742.2418   3636460.3297    -264.6964     169.3094     -46.2731
    728  1169    366027   20427  -3760856.9325   3636742.1765   3636460.0588    -264.4278     168.9820     -46.2778
    729  1169    366028   20428  -3760857.2553   3636742.1199   3636459.7876    -264.1627     168.6494     -46.2753
    730  1169    366029   20429  -3760857.5916   3636742.0704   3636459.5008    -263.8933     168.2955     -46.2699
    731  1169    366030   20430  -3760857.9212   3636742.0052   3636459.2324    -263.6174     167.9657     -46.2668
    732  1169    366031   20431  -3760858.2570   3636741.9449   3636458.9489    -263.3406     167.6191     -46.2659
    733  1169    366032   20432  -3760858.5773   3636741.9000   3636458.6642    -263.0857     167.2717     -46.2660
    734  1169    366033   20433  -3760858.8945   3636741.8394   3636458.3842    -262.8217     166.9357     -46.2742
    735  1169    366034   20434  -3760859.2209   3636741.7892   3636458.1039    -262.5587     166.5915     -46.2713
    736  1169    366035   20435  -3760859.5429   3636741.7335   3636457.8215    -262.2948     166.2497     -46.2752
    737  1169    366036   20436  -3760859.8672   3636741.6679   3636457.5475    -262.0222     165.9176     -46.2787
    738  1169    366037   20437  -3760860.2047   3636741.6142   3636457.2711    -261.7490     165.5734     -46.2689
    739  1169    366038   20438  -3760860.5363   3636741.5636   3636456.9747    -261.4822     165.2140     -46.2723
    740  1169    366039   20439  -3760860.8668   3636741.5036   3636456.6946    -261.2093     164.8723     -46.2724
    741  1169    366040   20440  -3760861.1997   3636741.4397   3636456.4067    -260.9319     164.5246     -46.2777
    742  1169    366041   20441  -3760861.5458   3636741.3763   3636456.1135    -260.6458     164.1671     -46.2781
    743  1169    366042   20442  -3760861.8836   3636741.3063   3636455.8450    -260.3607     163.8357     -46.2730
    744  1169    366043   20443  -3760862.2157   3636741.2370   3636455.5788    -260.0800     163.5083     -46.2694
    745  1169    366044   20444  -3760862.5390   3636741.1866   3636455.2980    -259.8190     163.1651     -46.2686
    746  1169    366045   20445  -3760862.8728   3636741.1271   3636455.0148    -259.5442     162.8192     -46.2683
    747  1169    366046   20446  -3760863.1947   3636741.0650   3636454.7396    -259.2758     162.4858     -46.2718
    748  1169    366047   20447  -3760863.5135   3636741.0057   3636454.4705    -259.0116     162.1575     -46.2721
    749  1169    366048   20448  -3760863.8194   3636740.9556   3636454.1974    -258.7630     161.8276     -46.2771
    750  1169    366049   20449  -3760864.1322   3636740.9126   3636453.9152    -258.5146     161.4846     -46.2790
    751  1169    366050   20450  -3760864.4571   3636740.8660   3636453.6312    -258.2553     161.1367     -46.2770
    752  1169    366051   20451  -3760864.7713   3636740.8265   3636453.3412    -258.0085     160.7853     -46.2808
    753  1169    366052   20452  -3760865.0997   3636740.7838   3636453.0613    -257.7495     160.4376     -46.2721
    754  1169    366053   20453  -3760865.4226   3636740.7270   3636452.7816    -257.4842     160.0980     -46.2746
    755  1169    366054   20454  -3760865.7467   3636740.6832   3636452.5033    -257.2274     159.7538     -46.2682
    756  1169    366055   20455  -3760866.0649   3636740.6216   3636452.2169    -256.9620     159.4126     -46.2800
    757  1169    366056   20456  -3760866.3983   3636740.5704   3636451.9363    -256.6934     159.0657     -46.2737
    758  1169    366057   20457  -3760866.7221   3636740.5048   3636451.6579    -256.4211     158.7303     -46.2799
    759  1169    366058   20458  -3760867.0619   3636740.4363   3636451.3878    -256.1357     158.3962     -46.2737
    760  1169    366059   20459  -3760867.3831   3636740.3790   3636451.1173    -255.8713     158.0650     -46.2722
    761  1169    366060   20460  -3760867.7032   3636740.3196   3636450.8374    -255.6060     157.7274     -46.2780
    762  1169    366061   20461  -3760868.0306   3636740.2693   3636450.5624    -255.3423     157.3872     -46.2714
    763  1169    366062   20462  -3760868.3628   3636740.2052   3636450.2774    -255.0653     157.0423     -46.2756
    764  1169    366063   20463  -3760868.6880   3636740.1455   3636450.0052    -254.7964     156.7091     -46.2742
    765  1169    366064   20464  -3760869.0132   3636740.0768   3636449.7320    -254.5209     156.3786     -46.2784
    766  1169    366065   20465  -3760869.3419   3636740.0216   3636449.4580    -254.2527     156.0406     -46.2733
    767  1169    366066   20466  -3760869.6682   3636739.9620   3636449.1761    -253.9830     155.6989     -46.2767
    768  1169    366067   20467  -3760869.9897   3636739.8955   3636448.9029    -253.7118     155.3690     -46.2818
    769  1169    366068   20468  -3760870.3143   3636739.8447   3636448.6226    -253.4496     155.0258     -46.2802
    770  1169    366069   20469  -3760870.6590   3636739.7781   3636448.3471    -253.1622     154.6846     -46.2730
    771  1169    366070   20470  -3760870.9756   3636739.7227   3636448.0780    -252.9023     154.3557     -46.2724
    772  1169    366071   20471  -3760871.3097   3636739.6622   3636447.7944    -252.6266     154.0097     -46.2727
    773  1169    366072   20472  -3760871.6339   3636739.6031   3636447.5251    -252.3587     153.6790     -46.2697
    774  1169    366073   20473  -3760871.9456   3636739.5532   3636447.2574    -252.1062     153.3511     -46.2680
