% 2016îN 7åé 28ì˙ 15éû 50ï™ 46.468000ïb é¿çs
%------------------------------------------------------------------------------------------------------------------------------
Observation File :  03383650.15o
Ephemeris   File :  03383650.15n
IONEX       File :  Nothing
IGS SP3     File :  Nothing
START       TIME :  2015/12/31 10: 0: 0
END         TIME :  2015/12/31 23: 7:30
Ref. Position[m] :  X = -3762296.7645,  Y = 3685992.5241,  Z = 3585585.4878
True Position[m] :  X = -3762367.3634,  Y = 3680867.5254,  Z = 3590465.3036
True Baseline[m] :     7076.9484

%-------------------------------------------------------------------------------------------------------------------------------
% Epoch  WEEK      ToW     ToD     X_float[m]     Y_float[m]     Z_float[m]    E_float[m]   N_float[m]   U_float[m] 
%-------------------------------------------------------------------------------------------------------------------------------
    396  1877    393480   47880  -3762367.3358   3680867.5850   3590465.3968      -0.0619       0.0644       0.0709
    397  1877    393510   47910  -3762367.3358   3680867.5846   3590465.3970      -0.0617       0.0647       0.0707
    398  1877    393540   47940  -3762367.3357   3680867.5843   3590465.3972      -0.0615       0.0650       0.0706
    399  1877    393570   47970  -3762367.3358   3680867.5841   3590465.3967      -0.0612       0.0647       0.0702
    400  1877    393600   48000  -3762367.3354   3680867.5835   3590465.3953      -0.0612       0.0639       0.0689
    401  1877    393630   48030  -3762367.3355   3680867.5825   3590465.3944      -0.0603       0.0635       0.0679
    402  1877    393660   48060  -3762367.3360   3680867.5830   3590465.3945      -0.0604       0.0632       0.0685
    403  1877    393690   48090  -3762367.3357   3680867.5833   3590465.3951      -0.0607       0.0637       0.0688
    404  1877    393720   48120  -3762367.3361   3680867.5837   3590465.3957      -0.0607       0.0639       0.0697
    405  1877    393750   48150  -3762367.3356   3680867.5829   3590465.3949      -0.0605       0.0638       0.0684
    406  1877    393780   48180  -3762367.3353   3680867.5818   3590465.3939      -0.0600       0.0634       0.0671
    407  1877    393810   48210  -3762367.3363   3680867.5824   3590465.3937      -0.0596       0.0627       0.0679
    408  1877    393840   48240  -3762367.3373   3680867.5822   3590465.3935      -0.0589       0.0622       0.0682
    409  1877    393870   48270  -3762367.3382   3680867.5823   3590465.3933      -0.0583       0.0616       0.0687
    410  1877    393900   48300  -3762367.3375   3680867.5822   3590465.3911      -0.0587       0.0601       0.0670
    411  1877    393930   48330  -3762367.3368   3680867.5819   3590465.3905      -0.0590       0.0601       0.0661
    412  1877    393960   48360  -3762367.3359   3680867.5816   3590465.3907      -0.0594       0.0607       0.0655
    413  1877    393990   48390  -3762367.3356   3680867.5810   3590465.3910      -0.0592       0.0613       0.0651
    414  1877    394020   48420  -3762367.3354   3680867.5809   3590465.3912      -0.0592       0.0615       0.0651
    415  1877    394050   48450  -3762367.3357   3680867.5807   3590465.3911      -0.0589       0.0614       0.0651
    416  1877    394080   48480  -3762367.3357   3680867.5807   3590465.3908      -0.0589       0.0612       0.0649
    417  1877    394110   48510  -3762367.3359   3680867.5805   3590465.3908      -0.0586       0.0612       0.0649
    418  1877    394140   48540  -3762367.3361   3680867.5803   3590465.3908      -0.0583       0.0612       0.0649
    419  1877    394170   48570  -3762367.3364   3680867.5804   3590465.3905      -0.0582       0.0607       0.0650
    420  1877    394200   48600  -3762367.3363   3680867.5811   3590465.3898      -0.0588       0.0600       0.0650
    421  1877    394230   48630  -3762367.3360   3680867.5815   3590465.3893      -0.0593       0.0595       0.0647
    422  1877    394260   48660  -3762367.3364   3680867.5811   3590465.3895      -0.0587       0.0597       0.0648
    423  1877    394290   48690  -3762367.3363   3680867.5814   3590465.3896      -0.0590       0.0597       0.0650
    424  1877    394320   48720  -3762367.3371   3680867.5820   3590465.3908      -0.0589       0.0601       0.0664
    425  1877    394350   48750  -3762367.3368   3680867.5824   3590465.3901      -0.0594       0.0595       0.0662
    426  1877    394380   48780  -3762367.3370   3680867.5824   3590465.3897      -0.0592       0.0591       0.0660
    427  1877    394410   48810  -3762367.3375   3680867.5817   3590465.3897      -0.0583       0.0591       0.0659
    428  1877    394440   48840  -3762367.3364   3680867.5814   3590465.3872      -0.0589       0.0577       0.0637
    429  1877    394470   48870  -3762367.3354   3680867.5811   3590465.3849      -0.0594       0.0563       0.0616
    430  1877    394500   48900  -3762367.3356   3680867.5806   3590465.3850      -0.0589       0.0565       0.0616
    431  1877    394530   48930  -3762367.3356   3680867.5802   3590465.3851      -0.0586       0.0567       0.0613
    432  1877    394560   48960  -3762367.3363   3680867.5803   3590465.3860      -0.0582       0.0571       0.0623
    433  1877    394590   48990  -3762367.3372   3680867.5808   3590465.3858      -0.0579       0.0564       0.0630
    434  1877    394620   49020  -3762367.3374   3680867.5808   3590465.3843      -0.0578       0.0551       0.0623
    435  1877    394650   49050  -3762367.3372   3680867.5807   3590465.3853      -0.0579       0.0560       0.0627
    436  1877    394680   49080  -3762367.3373   3680867.5802   3590465.3869      -0.0575       0.0575       0.0634
    437  1877    394710   49110  -3762367.3377   3680867.5808   3590465.3869      -0.0576       0.0571       0.0639
    438  1877    394740   49140  -3762367.3375   3680867.5809   3590465.3876      -0.0578       0.0577       0.0642
    439  1877    394770   49170  -3762367.3374   3680867.5810   3590465.3875      -0.0579       0.0577       0.0642
    440  1877    394800   49200  -3762367.3375   3680867.5810   3590465.3874      -0.0579       0.0576       0.0642
    441  1877    394830   49230  -3762367.3371   3680867.5811   3590465.3865      -0.0582       0.0570       0.0636
    442  1877    394860   49260  -3762367.3375   3680867.5810   3590465.3872      -0.0579       0.0574       0.0641
    443  1877    394890   49290  -3762367.3378   3680867.5807   3590465.3877      -0.0574       0.0579       0.0644
    444  1877    394920   49320  -3762367.3374   3680867.5808   3590465.3871      -0.0578       0.0575       0.0639
    445  1877    394950   49350  -3762367.3371   3680867.5812   3590465.3866      -0.0582       0.0570       0.0636
    446  1877    394980   49380  -3762367.3371   3680867.5814   3590465.3861      -0.0584       0.0565       0.0635
    447  1877    395010   49410  -3762367.3365   3680867.5815   3590465.3855      -0.0589       0.0562       0.0628
    448  1877    395040   49440  -3762367.3359   3680867.5812   3590465.3846      -0.0591       0.0558       0.0618
    449  1877    395070   49470  -3762367.3358   3680867.5811   3590465.3839      -0.0591       0.0553       0.0613
    450  1877    395100   49500  -3762367.3354   3680867.5808   3590465.3835      -0.0592       0.0553       0.0607
    451  1877    395130   49530  -3762367.3353   3680867.5806   3590465.3830      -0.0591       0.0550       0.0603
    452  1877    395160   49560  -3762367.3342   3680867.5808   3590465.3827      -0.0600       0.0551       0.0596
    453  1877    395190   49590  -3762367.3332   3680867.5811   3590465.3815      -0.0609       0.0544       0.0585
    454  1877    395220   49620  -3762367.3340   3680867.5801   3590465.3820      -0.0597       0.0548       0.0586
    455  1877    395250   49650  -3762367.3351   3680867.5796   3590465.3834      -0.0585       0.0558       0.0598
    456  1877    395280   49680  -3762367.3351   3680867.5796   3590465.3834      -0.0585       0.0558       0.0598
    457  1877    395310   49710  -3762367.3358   3680867.5794   3590465.3835      -0.0579       0.0557       0.0601
    458  1877    395340   49740  -3762367.3357   3680867.5795   3590465.3833      -0.0580       0.0555       0.0600
    459  1877    395370   49770  -3762367.3354   3680867.5795   3590465.3830      -0.0582       0.0553       0.0597
    460  1877    395400   49800  -3762367.3355   3680867.5793   3590465.3831      -0.0580       0.0555       0.0596
    461  1877    395430   49830  -3762367.3355   3680867.5794   3590465.3829      -0.0581       0.0553       0.0596
    462  1877    395460   49860  -3762367.3357   3680867.5794   3590465.3831      -0.0580       0.0554       0.0598
    463  1877    395490   49890  -3762367.3351   3680867.5792   3590465.3824      -0.0583       0.0551       0.0589
    464  1877    395520   49920  -3762367.3350   3680867.5793   3590465.3821      -0.0584       0.0549       0.0588
    465  1877    395550   49950  -3762367.3349   3680867.5790   3590465.3822      -0.0582       0.0551       0.0586
    466  1877    395580   49980  -3762367.3346   3680867.5792   3590465.3816      -0.0586       0.0547       0.0582
    467  1877    395610   50010  -3762367.3346   3680867.5790   3590465.3818      -0.0585       0.0549       0.0581
    468  1877    395640   50040  -3762367.3341   3680867.5788   3590465.3811      -0.0586       0.0546       0.0574
    469  1877    395670   50070  -3762367.3335   3680867.5787   3590465.3803      -0.0590       0.0543       0.0565
    470  1877    395700   50100  -3762367.3331   3680867.5785   3590465.3796      -0.0592       0.0538       0.0558
    471  1877    395730   50130  -3762367.3324   3680867.5788   3590465.3788      -0.0598       0.0533       0.0551
    472  1877    395760   50160  -3762367.3331   3680867.5783   3590465.3793      -0.0590       0.0537       0.0555
    473  1877    395790   50190  -3762367.3334   3680867.5781   3590465.3791      -0.0587       0.0535       0.0554
    474  1877    395820   50220  -3762367.3329   3680867.5784   3590465.3776      -0.0593       0.0524       0.0545
    475  1877    395850   50250  -3762367.3325   3680867.5784   3590465.3771      -0.0595       0.0521       0.0540
    476  1877    395880   50280  -3762367.3325   3680867.5781   3590465.3770      -0.0592       0.0521       0.0537
    477  1877    395910   50310  -3762367.3324   3680867.5779   3590465.3765      -0.0592       0.0518       0.0533
    478  1877    395940   50340  -3762367.3321   3680867.5778   3590465.3756      -0.0594       0.0512       0.0525
    479  1877    395970   50370  -3762367.3319   3680867.5773   3590465.3750      -0.0592       0.0511       0.0518
    480  1877    396000   50400  -3762367.3316   3680867.5772   3590465.3736      -0.0593       0.0501       0.0508
    481  1877    396030   50430  -3762367.3315   3680867.5763   3590465.3728      -0.0587       0.0498       0.0497
    482  1877    396060   50460  -3762367.3308   3680867.5763   3590465.3713      -0.0592       0.0489       0.0484
    483  1877    396090   50490  -3762367.3303   3680867.5767   3590465.3702      -0.0599       0.0480       0.0478
    484  1877    396120   50520  -3762367.3305   3680867.5756   3590465.3695      -0.0589       0.0478       0.0468
    485  1877    396150   50550  -3762367.3311   3680867.5751   3590465.3693      -0.0581       0.0476       0.0468
    486  1877    396180   50580  -3762367.3304   3680867.5745   3590465.3676      -0.0582       0.0467       0.0451
    487  1877    396210   50610  -3762367.3310   3680867.5738   3590465.3672      -0.0572       0.0464       0.0448
    488  1877    396240   50640  -3762367.3303   3680867.5742   3590465.3650      -0.0580       0.0447       0.0434
    489  1877    396270   50670  -3762367.3300   3680867.5738   3590465.3636      -0.0580       0.0438       0.0422
    490  1877    396300   50700  -3762367.3304   3680867.5720   3590465.3629      -0.0563       0.0437       0.0410
    491  1877    396330   50730  -3762367.3307   3680867.5708   3590465.3623      -0.0553       0.0436       0.0401
    492  1877    396360   50760  -3762367.3310   3680867.5697   3590465.3616      -0.0543       0.0434       0.0393
    493  1877    396390   50790  -3762367.3312   3680867.5684   3590465.3614      -0.0532       0.0436       0.0385
    494  1877    396420   50820  -3762367.3315   3680867.5677   3590465.3611      -0.0526       0.0436       0.0382
    495  1877    396450   50850  -3762367.3319   3680867.5665   3590465.3612      -0.0514       0.0440       0.0377
    496  1877    396480   50880  -3762367.3336   3680867.5654   3590465.3626      -0.0495       0.0449       0.0389
    497  1877    396510   50910  -3762367.3344   3680867.5645   3590465.3637      -0.0482       0.0458       0.0395
    498  1877    396540   50940  -3762367.3350   3680867.5623   3590465.3627      -0.0463       0.0456       0.0380
    499  1877    396570   50970  -3762367.3351   3680867.5621   3590465.3619      -0.0460       0.0450       0.0375
    500  1877    396600   51000  -3762367.3349   3680867.5609   3590465.3605      -0.0453       0.0443       0.0359
    501  1877    396630   51030  -3762367.3345   3680867.5603   3590465.3595      -0.0452       0.0440       0.0347
    502  1877    396660   51060  -3762367.3347   3680867.5595   3590465.3596      -0.0444       0.0443       0.0344
    503  1877    396690   51090  -3762367.3356   3680867.5590   3590465.3601      -0.0435       0.0445       0.0350
    504  1877    396720   51120  -3762367.3358   3680867.5579   3590465.3588      -0.0425       0.0438       0.0338
    505  1877    396750   51150  -3762367.3360   3680867.5575   3590465.3587      -0.0421       0.0438       0.0336
    506  1877    396780   51180  -3762367.3360   3680867.5570   3590465.3574      -0.0418       0.0429       0.0325
    507  1877    396810   51210  -3762367.3371   3680867.5564   3590465.3570      -0.0405       0.0424       0.0326
    508  1877    396840   51240  -3762367.3378   3680867.5558   3590465.3567      -0.0397       0.0421       0.0325
    509  1877    396870   51270  -3762367.3377   3680867.5544   3590465.3547      -0.0387       0.0410       0.0305
    510  1877    396900   51300  -3762367.3379   3680867.5538   3590465.3533      -0.0381       0.0401       0.0295
    511  1877    396930   51330  -3762367.3382   3680867.5526   3590465.3519      -0.0370       0.0392       0.0282
    512  1877    396960   51360  -3762367.3378   3680867.5516   3590465.3506      -0.0366       0.0387       0.0266
    513  1877    396990   51390  -3762367.3365   3680867.5516   3590465.3483      -0.0375       0.0373       0.0245
    514  1877    397020   51420  -3762367.3368   3680867.5510   3590465.3493      -0.0369       0.0383       0.0249
    515  1877    397050   51450  -3762367.3368   3680867.5496   3590465.3483      -0.0359       0.0380       0.0236
    516  1877    397080   51480  -3762367.3373   3680867.5483   3590465.3477      -0.0346       0.0378       0.0228
    517  1877    397110   51510  -3762367.3376   3680867.5473   3590465.3469      -0.0337       0.0374       0.0219
    518  1877    397140   51540  -3762367.3379   3680867.5463   3590465.3468      -0.0327       0.0377       0.0215
    519  1877    397170   51570  -3762367.3376   3680867.5462   3590465.3459      -0.0329       0.0371       0.0208
    520  1877    397200   51600  -3762367.3377   3680867.5451   3590465.3452      -0.0320       0.0369       0.0197
    521  1877    397230   51630  -3762367.3379   3680867.5445   3590465.3448      -0.0315       0.0367       0.0193
    522  1877    397260   51660  -3762367.3382   3680867.5446   3590465.3454      -0.0313       0.0370       0.0198
    523  1877    397290   51690  -3762367.3377   3680867.5448   3590465.3446      -0.0318       0.0365       0.0193
    524  1877    397320   51720  -3762367.3387   3680867.5433   3590465.3443      -0.0301       0.0364       0.0188
    525  1877    397350   51750  -3762367.3399   3680867.5420   3590465.3445      -0.0283       0.0367       0.0189
    526  1877    397380   51780  -3762367.3396   3680867.5421   3590465.3437      -0.0285       0.0361       0.0183
    527  1877    397410   51810  -3762367.3379   3680867.5424   3590465.3423      -0.0300       0.0355       0.0167
    528  1877    397440   51840  -3762367.3379   3680867.5414   3590465.3417      -0.0293       0.0354       0.0157
    529  1877    397470   51870  -3762367.3396   3680867.5400   3590465.3417      -0.0270       0.0353       0.0160
    530  1877    397500   51900  -3762367.3408   3680867.5387   3590465.3422      -0.0253       0.0357       0.0162
    531  1877    397530   51930  -3762367.3409   3680867.5389   3590465.3415      -0.0254       0.0350       0.0160
    532  1877    397560   51960  -3762367.3409   3680867.5384   3590465.3416      -0.0250       0.0353       0.0158
    533  1877    397590   51990  -3762367.3419   3680867.5363   3590465.3431      -0.0229       0.0369       0.0160
    534  1877    397620   52020  -3762367.3424   3680867.5358   3590465.3439      -0.0221       0.0376       0.0164
    535  1877    397650   52050  -3762367.3440   3680867.5334   3590465.3446      -0.0193       0.0385       0.0164
    536  1877    397680   52080  -3762367.3457   3680867.5331   3590465.3452      -0.0179       0.0384       0.0176
    537  1877    397710   52110  -3762367.3448   3680867.5322   3590465.3444      -0.0179       0.0384       0.0161
    538  1877    397740   52140  -3762367.3439   3680867.5321   3590465.3430      -0.0185       0.0377       0.0147
    539  1877    397770   52170  -3762367.3434   3680867.5319   3590465.3419      -0.0187       0.0371       0.0136
    540  1877    397800   52200  -3762367.3445   3680867.5321   3590465.3427      -0.0180       0.0372       0.0148
    541  1877    397830   52230  -3762367.3454   3680867.5319   3590465.3431      -0.0172       0.0373       0.0155
    542  1877    397860   52260  -3762367.3427   3680867.5323   3590465.3412      -0.0194       0.0367       0.0131
    543  1877    397890   52290  -3762367.3452   3680867.5320   3590465.3423      -0.0175       0.0367       0.0150
    544  1877    397920   52320  -3762367.3464   3680867.5315   3590465.3427      -0.0162       0.0367       0.0156
    545  1877    397950   52350  -3762367.3481   3680867.5315   3590465.3428      -0.0151       0.0361       0.0167
    546  1877    397980   52380  -3762367.3482   3680867.5312   3590465.3422      -0.0148       0.0357       0.0163
    547  1877    398010   52410  -3762367.3488   3680867.5312   3590465.3421      -0.0143       0.0353       0.0165
    548  1877    398040   52440  -3762367.3511   3680867.5308   3590465.3430      -0.0125       0.0353       0.0182
    549  1877    398070   52470  -3762367.3499   3680867.5305   3590465.3414      -0.0131       0.0346       0.0164
    550  1877    398100   52500  -3762367.3511   3680867.5303   3590465.3416      -0.0122       0.0343       0.0171
    551  1877    398130   52530  -3762367.3506   3680867.5309   3590465.3407      -0.0129       0.0336       0.0166
    552  1877    398160   52560  -3762367.3508   3680867.5306   3590465.3403      -0.0125       0.0333       0.0164
    553  1877    398190   52590  -3762367.3512   3680867.5315   3590465.3399      -0.0129       0.0324       0.0169
    554  1877    398220   52620  -3762367.3520   3680867.5310   3590465.3393      -0.0120       0.0318       0.0167
    555  1877    398250   52650  -3762367.3524   3680867.5303   3590465.3384      -0.0112       0.0312       0.0161
    556  1877    398280   52680  -3762367.3519   3680867.5293   3590465.3372      -0.0108       0.0308       0.0145
    557  1877    398310   52710  -3762367.3516   3680867.5295   3590465.3362      -0.0112       0.0301       0.0139
    558  1877    398340   52740  -3762367.3536   3680867.5291   3590465.3361      -0.0095       0.0293       0.0147
    559  1877    398370   52770  -3762367.3528   3680867.5294   3590465.3350      -0.0103       0.0286       0.0139
    560  1877    398400   52800  -3762367.3525   3680867.5296   3590465.3339      -0.0106       0.0277       0.0131
    561  1877    398430   52830  -3762367.3525   3680867.5298   3590465.3328      -0.0107       0.0267       0.0126
    562  1877    398460   52860  -3762367.3550   3680867.5298   3590465.3331      -0.0091       0.0260       0.0143
    563  1877    398490   52890  -3762367.3568   3680867.5299   3590465.3328      -0.0078       0.0250       0.0153
    564  1877    398520   52920  -3762367.3591   3680867.5298   3590465.3334      -0.0062       0.0246       0.0169
    565  1877    398550   52950  -3762367.3608   3680867.5301   3590465.3336      -0.0052       0.0240       0.0182
    566  1877    398580   52980  -3762367.3596   3680867.5306   3590465.3328      -0.0063       0.0235       0.0173
    567  1877    398610   53010  -3762367.3594   3680867.5309   3590465.3320      -0.0067       0.0229       0.0169
    568  1877    398640   53040  -3762367.3596   3680867.5314   3590465.3318      -0.0070       0.0224       0.0172
    569  1877    398670   53070  -3762367.3595   3680867.5319   3590465.3315      -0.0074       0.0220       0.0173
    570  1877    398700   53100  -3762367.3594   3680867.5323   3590465.3312      -0.0077       0.0216       0.0173
    571  1877    398730   53130  -3762367.3593   3680867.5330   3590465.3306      -0.0083       0.0209       0.0172
    572  1877    398760   53160  -3762367.3593   3680867.5334   3590465.3304      -0.0086       0.0206       0.0174
    573  1877    398790   53190  -3762367.3592   3680867.5339   3590465.3301      -0.0090       0.0202       0.0174
    574  1877    398820   53220  -3762367.3587   3680867.5340   3590465.3299      -0.0095       0.0202       0.0171
    575  1877    398850   53250  -3762367.3586   3680867.5342   3590465.3296      -0.0097       0.0199       0.0170
    576  1877    398880   53280  -3762367.3587   3680867.5344   3590465.3294      -0.0097       0.0197       0.0170
    577  1877    398910   53310  -3762367.3585   3680867.5343   3590465.3295      -0.0098       0.0198       0.0169
    578  1877    398940   53340  -3762367.3583   3680867.5341   3590465.3295      -0.0098       0.0200       0.0166
    579  1877    398970   53370  -3762367.3582   3680867.5344   3590465.3294      -0.0101       0.0198       0.0167
    580  1877    399000   53400  -3762367.3582   3680867.5344   3590465.3293      -0.0101       0.0197       0.0167
    581  1877    399030   53430  -3762367.3582   3680867.5345   3590465.3293      -0.0101       0.0197       0.0167
    582  1877    399060   53460  -3762367.3582   3680867.5345   3590465.3293      -0.0101       0.0197       0.0167
    583  1877    399090   53490  -3762367.3583   3680867.5346   3590465.3293      -0.0101       0.0196       0.0168
    584  1877    399120   53520  -3762367.3586   3680867.5347   3590465.3293      -0.0100       0.0195       0.0171
    585  1877    399150   53550  -3762367.3592   3680867.5347   3590465.3295      -0.0096       0.0194       0.0175
    586  1877    399180   53580  -3762367.3589   3680867.5349   3590465.3294      -0.0099       0.0193       0.0174
    587  1877    399210   53610  -3762367.3586   3680867.5350   3590465.3292      -0.0102       0.0192       0.0172
    588  1877    399240   53640  -3762367.3588   3680867.5353   3590465.3291      -0.0103       0.0190       0.0174
    589  1877    399270   53670  -3762367.3594   3680867.5357   3590465.3290      -0.0102       0.0185       0.0180
    590  1877    399300   53700  -3762367.3600   3680867.5361   3590465.3291      -0.0101       0.0181       0.0186
    591  1877    399330   53730  -3762367.3602   3680867.5365   3590465.3290      -0.0102       0.0178       0.0189
    592  1877    399360   53760  -3762367.3602   3680867.5369   3590465.3288      -0.0104       0.0175       0.0190
    593  1877    399390   53790  -3762367.3595   3680867.5375   3590465.3283      -0.0114       0.0171       0.0186
    594  1877    399420   53820  -3762367.3589   3680867.5379   3590465.3278      -0.0121       0.0168       0.0182
    595  1877    399450   53850  -3762367.3590   3680867.5389   3590465.3274      -0.0127       0.0161       0.0187
    596  1877    399480   53880  -3762367.3577   3680867.5393   3590465.3269      -0.0139       0.0160       0.0178
    597  1877    399510   53910  -3762367.3575   3680867.5397   3590465.3267      -0.0144       0.0157       0.0178
    598  1877    399540   53940  -3762367.3576   3680867.5403   3590465.3266      -0.0147       0.0154       0.0182
    599  1877    399570   53970  -3762367.3578   3680867.5408   3590465.3266      -0.0149       0.0152       0.0186
    600  1877    399600   54000  -3762367.3575   3680867.5410   3590465.3264      -0.0153       0.0150       0.0184
    601  1877    399630   54030  -3762367.3575   3680867.5411   3590465.3264      -0.0153       0.0149       0.0185
    602  1877    399660   54060  -3762367.3574   3680867.5417   3590465.3260      -0.0159       0.0144       0.0185
    603  1877    399690   54090  -3762367.3573   3680867.5422   3590465.3257      -0.0163       0.0141       0.0186
    604  1877    399720   54120  -3762367.3571   3680867.5428   3590465.3254      -0.0168       0.0137       0.0186
    605  1877    399750   54150  -3762367.3570   3680867.5430   3590465.3253      -0.0171       0.0135       0.0187
    606  1877    399780   54180  -3762367.3570   3680867.5437   3590465.3250      -0.0176       0.0130       0.0189
    607  1877    399810   54210  -3762367.3568   3680867.5440   3590465.3248      -0.0179       0.0128       0.0188
    608  1877    399840   54240  -3762367.3569   3680867.5444   3590465.3246      -0.0181       0.0124       0.0190
    609  1877    399870   54270  -3762367.3567   3680867.5450   3590465.3241      -0.0187       0.0119       0.0189
    610  1877    399900   54300  -3762367.3563   3680867.5450   3590465.3240      -0.0190       0.0119       0.0187
    611  1877    399930   54330  -3762367.3566   3680867.5456   3590465.3239      -0.0192       0.0115       0.0191
    612  1877    399960   54360  -3762367.3567   3680867.5465   3590465.3236      -0.0198       0.0108       0.0195
    613  1877    399990   54390  -3762367.3566   3680867.5471   3590465.3232      -0.0203       0.0103       0.0196
    614  1877    400020   54420  -3762367.3569   3680867.5479   3590465.3230      -0.0206       0.0097       0.0201
    615  1877    400050   54450  -3762367.3571   3680867.5488   3590465.3227      -0.0211       0.0090       0.0206
    616  1877    400080   54480  -3762367.3568   3680867.5493   3590465.3222      -0.0217       0.0086       0.0204
    617  1877    400110   54510  -3762367.3569   3680867.5501   3590465.3218      -0.0222       0.0079       0.0207
    618  1877    400140   54540  -3762367.3554   3680867.5506   3590465.3209      -0.0236       0.0075       0.0196
    619  1877    400170   54570  -3762367.3551   3680867.5510   3590465.3204      -0.0242       0.0071       0.0194
    620  1877    400200   54600  -3762367.3549   3680867.5515   3590465.3202      -0.0246       0.0068       0.0194
    621  1877    400230   54630  -3762367.3543   3680867.5521   3590465.3198      -0.0254       0.0065       0.0192
    622  1877    400260   54660  -3762367.3542   3680867.5519   3590465.3200      -0.0253       0.0067       0.0191
    623  1877    400290   54690  -3762367.3543   3680867.5518   3590465.3200      -0.0252       0.0068       0.0191
    624  1877    400320   54720  -3762367.3540   3680867.5524   3590465.3197      -0.0258       0.0064       0.0191
    625  1877    400350   54750  -3762367.3533   3680867.5519   3590465.3195      -0.0260       0.0067       0.0183
    626  1877    400380   54780  -3762367.3527   3680867.5526   3590465.3190      -0.0269       0.0062       0.0180
    627  1877    400410   54810  -3762367.3526   3680867.5528   3590465.3188      -0.0271       0.0060       0.0180
    628  1877    400440   54840  -3762367.3524   3680867.5532   3590465.3185      -0.0275       0.0057       0.0180
    629  1877    400470   54870  -3762367.3522   3680867.5539   3590465.3180      -0.0283       0.0051       0.0180
    630  1877    400500   54900  -3762367.3522   3680867.5544   3590465.3176      -0.0286       0.0046       0.0180
    631  1877    400530   54930  -3762367.3521   3680867.5549   3590465.3173      -0.0290       0.0042       0.0181
    632  1877    400560   54960  -3762367.3516   3680867.5557   3590465.3167      -0.0299       0.0036       0.0180
    633  1877    400590   54990  -3762367.3516   3680867.5569   3590465.3162      -0.0307       0.0026       0.0183
    634  1877    400620   55020  -3762367.3515   3680867.5577   3590465.3156      -0.0314       0.0019       0.0184
    635  1877    400650   55050  -3762367.3508   3680867.5587   3590465.3148      -0.0326       0.0012       0.0181
    636  1877    400680   55080  -3762367.3508   3680867.5598   3590465.3142      -0.0334       0.0003       0.0184
    637  1877    400710   55110  -3762367.3513   3680867.5605   3590465.3141      -0.0336      -0.0004       0.0190
    638  1877    400740   55140  -3762367.3520   3680867.5613   3590465.3139      -0.0337      -0.0011       0.0198
    639  1877    400770   55170  -3762367.3517   3680867.5624   3590465.3133      -0.0346      -0.0019       0.0199
    640  1877    400800   55200  -3762367.3517   3680867.5624   3590465.3134      -0.0347      -0.0018       0.0199
    641  1877    400830   55230  -3762367.3517   3680867.5622   3590465.3134      -0.0345      -0.0018       0.0198
    642  1877    400860   55260  -3762367.3515   3680867.5619   3590465.3134      -0.0344      -0.0016       0.0195
    643  1877    400890   55290  -3762367.3517   3680867.5616   3590465.3135      -0.0340      -0.0015       0.0196
    644  1877    400920   55320  -3762367.3516   3680867.5612   3590465.3136      -0.0339      -0.0011       0.0194
    645  1877    400950   55350  -3762367.3519   3680867.5610   3590465.3138      -0.0335      -0.0010       0.0196
    646  1877    400980   55380  -3762367.3519   3680867.5611   3590465.3138      -0.0335      -0.0010       0.0196
    647  1877    401010   55410  -3762367.3522   3680867.5610   3590465.3141      -0.0333      -0.0009       0.0198
    648  1877    401040   55440  -3762367.3524   3680867.5607   3590465.3144      -0.0329      -0.0006       0.0200
    649  1877    401070   55470  -3762367.3521   3680867.5605   3590465.3146      -0.0330      -0.0002       0.0198
    650  1877    401100   55500  -3762367.3523   3680867.5601   3590465.3151      -0.0325       0.0002       0.0199
    651  1877    401130   55530  -3762367.3526   3680867.5597   3590465.3156      -0.0320       0.0007       0.0202
    652  1877    401160   55560  -3762367.3531   3680867.5596   3590465.3159      -0.0316       0.0007       0.0206
    653  1877    401190   55590  -3762367.3537   3680867.5596   3590465.3162      -0.0313       0.0008       0.0211
    654  1877    401220   55620  -3762367.3536   3680867.5597   3590465.3163      -0.0314       0.0009       0.0212
    655  1877    401250   55650  -3762367.3534   3680867.5598   3590465.3162      -0.0315       0.0008       0.0210
    656  1877    401280   55680  -3762367.3534   3680867.5596   3590465.3163      -0.0314       0.0009       0.0210
    657  1877    401310   55710  -3762367.3547   3680867.5596   3590465.3168      -0.0305       0.0009       0.0220
    658  1877    401340   55740  -3762367.3550   3680867.5596   3590465.3170      -0.0303       0.0009       0.0224
    659  1877    401370   55770  -3762367.3554   3680867.5596   3590465.3172      -0.0301       0.0009       0.0227
    660  1877    401400   55800  -3762367.3559   3680867.5599   3590465.3172      -0.0299       0.0006       0.0232
    661  1877    401430   55830  -3762367.3552   3680867.5602   3590465.3168      -0.0306       0.0004       0.0227
    662  1877    401460   55860  -3762367.3555   3680867.5605   3590465.3168      -0.0306       0.0001       0.0231
    663  1877    401490   55890  -3762367.3553   3680867.5609   3590465.3164      -0.0311      -0.0002       0.0229
    664  1877    401520   55920  -3762367.3559   3680867.5614   3590465.3164      -0.0310      -0.0007       0.0236
    665  1877    401550   55950  -3762367.3554   3680867.5615   3590465.3164      -0.0314      -0.0006       0.0233
    666  1877    401580   55980  -3762367.3545   3680867.5613   3590465.3162      -0.0319      -0.0002       0.0225
    667  1877    401610   56010  -3762367.3557   3680867.5614   3590465.3165      -0.0312      -0.0005       0.0235
