% 2016îN 11åé 14ì˙ 17éû 31ï™ 30.982000ïb é¿çs
%------------------------------------------------------------------------------------------------------------------------------
Observation File :  oem4_20081213.08O
Ephemeris   File :  oem4_20081213.08N
IONEX       File :  Nothing
IGS SP3     File :  Nothing
START       TIME :  2008/12/13  2:30: 0
END         TIME :  2008/12/13  3: 0: 0
Ref. Position[m] :  X = -3761093.2427,  Y = 3636603.6005,  Z = 3636306.6059

%-------------------------------------------------------------------------------------------------------------------------------
% Epoch  WEEK      ToW     ToD      X_fix[m]       Y_fix[m]       Z_fix[m]       E_fix[m]     N_fix[m]     U_fix[m] 
%-------------------------------------------------------------------------------------------------------------------------------
    871  1509    528270    9870  -3757968.5210   3637244.4070   3638709.2103    -408.5903   -6878.6129       0.2758
    872  1509    528271    9871  -3757968.5137   3637244.3968   3638709.2086    -408.5880   -6878.6071       0.2647
    873  1509    528272    9872  -3757968.5179   3637244.4009   3638709.2113    -408.5881   -6878.6083       0.2711
    874  1509    528273    9873  -3757968.5200   3637244.4041   3638709.2130    -408.5890   -6878.6090       0.2751
    875  1509    528274    9874  -3757968.5198   3637244.4112   3638709.2020    -408.5941   -6878.6208       0.2727
    876  1509    528275    9875  -3757968.5177   3637244.4082   3638709.2018    -408.5935   -6878.6189       0.2696
    877  1509    528276    9876  -3757968.5168   3637244.4048   3638709.1986    -408.5916   -6878.6198       0.2653
    878  1509    528277    9877  -3757968.5199   3637244.4052   3638709.2030    -408.5897   -6878.6176       0.2699
    879  1509    528278    9878  -3757968.5181   3637244.4063   3638709.2097    -408.5918   -6878.6118       0.2733
    880  1509    528279    9879  -3757968.5186   3637244.4023   3638709.2090    -408.5886   -6878.6110       0.2709
    881  1509    528280    9880  -3757968.5171   3637244.3993   3638709.2053    -408.5875   -6878.6122       0.2662
    882  1509    528281    9881  -3757968.5185   3637244.4029   3638709.2110    -408.5891   -6878.6096       0.2723
    883  1509    528282    9882  -3757968.5130   3637244.3990   3638709.2094    -408.5901   -6878.6070       0.2659
    884  1509    528283    9883  -3757968.5142   3637244.4014   3638709.2061    -408.5910   -6878.6112       0.2662
    885  1509    528284    9884  -3757968.5149   3637244.3978   3638709.2102    -408.5880   -6878.6068       0.2668
    886  1509    528285    9885  -3757968.5272   3637244.4162   3638709.2038    -408.5926   -6878.6244       0.2809
    887  1509    528286    9886  -3757968.5233   3637244.4043   3638709.2064    -408.5868   -6878.6159       0.2733
    888  1509    528287    9887  -3757968.5235   3637244.4103   3638709.2103    -408.5909   -6878.6152       0.2791
    889  1509    528288    9888  -3757968.5227   3637244.4096   3638709.2090    -408.5910   -6878.6156       0.2774
    890  1509    528289    9889  -3757968.5157   3637244.3983   3638709.2085    -408.5877   -6878.6087       0.2667
    891  1509    528290    9890  -3757968.5162   3637244.4011   3638709.2101    -408.5894   -6878.6087       0.2695
    892  1509    528291    9891  -3757968.5218   3637244.4066   3638709.2066    -408.5895   -6878.6160       0.2738
    893  1509    528292    9892  -3757968.5180   3637244.4091   3638709.2029    -408.5939   -6878.6185       0.2709
    894  1509    528293    9893  -3757968.5138   3637244.4055   3638709.2077    -408.5942   -6878.6114       0.2691
    895  1509    528294    9894  -3757968.5175   3637244.4041   3638709.2077    -408.5907   -6878.6124       0.2705
    896  1509    528295    9895  -3757968.5188   3637244.4038   3638709.2086    -408.5895   -6878.6120       0.2717
    897  1509    528296    9896  -3757968.5178   3637244.4011   3638709.2050    -408.5883   -6878.6135       0.2675
    898  1509    528297    9897  -3757968.5103   3637244.3963   3638709.2113    -408.5901   -6878.6033       0.2639
    899  1509    528298    9898  -3757968.5152   3637244.3969   3638709.2054    -408.5871   -6878.6104       0.2637
    900  1509    528299    9899  -3757968.4953   3637244.4203   3638709.2131    -408.6178   -6878.6052       0.2698
    901  1509    528300    9900  -3757968.2718   3637244.5832   3638709.2675    -408.8902   -6878.5335       0.2623
    902  1509    528301    9901  -3757967.7579   3637244.9811   3638709.4127    -409.5335   -6878.3615       0.2700
    903  1509    528302    9902  -3757966.3756   3637245.9508   3638709.8049    -411.1916   -6877.8572       0.2343
    904  1509    528303    9903  -3757964.0988   3637247.6631   3638710.4630    -414.0055   -6877.0627       0.2479
    905  1509    528304    9904  -3757961.0378   3637249.9470   3638711.3234    -417.7753   -6876.0072       0.2419
    906  1509    528305    9905  -3757957.4177   3637252.6198   3638712.3707    -422.2135   -6874.7233       0.2357
    907  1509    528306    9906  -3757953.2295   3637255.6200   3638713.5782    -427.2820   -6873.2045       0.1739
    908  1509    528307    9907  -3757948.7042   3637259.0279   3638714.8612    -432.8779   -6871.6477       0.1892
    909  1509    528308    9908  -3757943.8762   3637262.5239   3638716.2361    -438.7476   -6869.9258       0.1295
    910  1509    528309    9909  -3757939.0284   3637266.0794   3638717.5773    -444.6739   -6868.2471       0.0727
    911  1509    528310    9910  -3757934.3653   3637269.5480   3638718.8686    -450.4092   -6866.6509       0.0462
    912  1509    528311    9911  -3757929.8988   3637272.8612   3638720.1003    -455.8962   -6865.1224       0.0127
    913  1509    528312    9912  -3757925.6259   3637276.0255   3638721.2330    -461.1415   -6863.6954      -0.0485
    914  1509    528313    9913  -3757921.5814   3637279.1320   3638722.2428    -466.1865   -6862.4403      -0.0789
    915  1509    528314    9914  -3757917.9512   3637282.0325   3638723.0474    -470.7953   -6861.4418      -0.1009
    916  1509    528315    9915  -3757914.8672   3637284.5929   3638723.6249    -474.7799   -6860.7188      -0.1256
    917  1509    528316    9916  -3757912.2095   3637286.8858   3638724.0823    -478.2758   -6860.1632      -0.1209
    918  1509    528317    9917  -3757909.8641   3637288.9177   3638724.4632    -481.3669   -6859.6950      -0.1249
    919  1509    528318    9918  -3757907.7865   3637290.6563   3638724.8371    -484.0611   -6859.2258      -0.1424
    920  1509    528319    9919  -3757905.7538   3637292.3052   3638725.2444    -486.6597   -6858.7121      -0.1655
    921  1509    528320    9920  -3757903.7292   3637293.8439   3638725.7279    -489.1732   -6858.0951      -0.2027
    922  1509    528321    9921  -3757901.7350   3637295.3265   3638726.2693    -491.6255   -6857.4211      -0.2206
    923  1509    528322    9922  -3757899.7014   3637296.7741   3638726.8603    -494.0800   -6856.6762      -0.2532
    924  1509    528323    9923  -3757897.3318   3637298.4234   3638727.6148    -496.9130   -6855.7392      -0.2745
    925  1509    528324    9924  -3757894.7308   3637300.1297   3638728.5163    -499.9479   -6854.6092      -0.3151
    926  1509    528325    9925  -3757892.1852   3637301.7573   3638729.4914    -502.8878   -6853.4104      -0.3257
    927  1509    528326    9926  -3757889.7409   3637303.2534   3638730.5125    -505.6627   -6852.1633      -0.3250
    928  1509    528327    9927  -3757887.3575   3637304.6442   3638731.5210    -508.3196   -6850.9095      -0.3558
    929  1509    528328    9928  -3757885.0728   3637305.9697   3638732.5422    -510.8609   -6849.6599      -0.3583
    930  1509    528329    9929  -3757882.9172   3637307.1892   3638733.5485    -513.2363   -6848.4336      -0.3539
    931  1509    528330    9930  -3757881.2485   3637308.1293   3638734.3320    -515.0723   -6847.4790      -0.3500
    932  1509    528331    9931  -3757880.2472   3637308.6746   3638734.8096    -516.1605   -6846.8925      -0.3541
    933  1509    528332    9932  -3757879.6886   3637308.9697   3638735.0673    -516.7609   -6846.5689      -0.3666
    934  1509    528333    9933  -3757879.5416   3637309.0448   3638735.1355    -516.9172   -6846.4824      -0.3711
    935  1509    528334    9934  -3757879.5417   3637309.0488   3638735.1380    -516.9200   -6846.4820      -0.3674
    936  1509    528335    9935  -3757879.5437   3637309.0497   3638735.1376    -516.9193   -6846.4835      -0.3659
    937  1509    528336    9936  -3757879.5452   3637309.0534   3638735.1408    -516.9209   -6846.4830      -0.3611
    938  1509    528337    9937  -3757879.5464   3637309.0526   3638735.1412    -516.9195   -6846.4828      -0.3606
    939  1509    528338    9938  -3757879.5439   3637309.0503   3638735.1387    -516.9195   -6846.4829      -0.3649
    940  1509    528339    9939  -3757879.5418   3637309.0513   3638735.1353    -516.9217   -6846.4852      -0.3674
    941  1509    528340    9940  -3757879.5421   3637309.0507   3638735.1382    -516.9211   -6846.4827      -0.3660
    942  1509    528341    9941  -3757879.5412   3637309.0502   3638735.1348    -516.9214   -6846.4849      -0.3687
    943  1509    528342    9942  -3757879.5409   3637309.0480   3638735.1356    -516.9199   -6846.4833      -0.3697
    944  1509    528343    9943  -3757879.5402   3637309.0488   3638735.1365    -516.9210   -6846.4826      -0.3691
    945  1509    528344    9944  -3757879.5377   3637309.0469   3638735.1323    -516.9214   -6846.4842      -0.3741
    946  1509    528345    9945  -3757879.5399   3637309.0507   3638735.1326    -516.9226   -6846.4864      -0.3705
    947  1509    528346    9946  -3757879.5444   3637309.0519   3638735.1381    -516.9204   -6846.4843      -0.3639
    948  1509    528347    9947  -3757879.5434   3637309.0518   3638735.1357    -516.9210   -6846.4857      -0.3660
    949  1509    528348    9948  -3757879.5413   3637309.0497   3638735.1355    -516.9209   -6846.4842      -0.3686
    950  1509    528349    9949  -3757879.5401   3637309.0509   3638735.1335    -516.9226   -6846.4858      -0.3698
    951  1509    528350    9950  -3757879.5440   3637309.0479   3638735.1361    -516.9178   -6846.4841      -0.3677
    952  1509    528351    9951  -3757879.5405   3637309.0496   3638735.1339    -516.9214   -6846.4851      -0.3700
    953  1509    528352    9952  -3757879.5449   3637309.0523   3638735.1389    -516.9202   -6846.4840      -0.3630
    954  1509    528353    9953  -3757879.5412   3637309.0497   3638735.1356    -516.9210   -6846.4841      -0.3686
    955  1509    528354    9954  -3757879.5401   3637309.0493   3638735.1295    -516.9215   -6846.4884      -0.3729
    956  1509    528355    9955  -3757879.5448   3637309.0525   3638735.1351    -516.9205   -6846.4871      -0.3651
    957  1509    528356    9956  -3757879.5443   3637309.0511   3638735.1342    -516.9198   -6846.4871      -0.3668
    958  1509    528357    9957  -3757879.5421   3637309.0501   3638735.1342    -516.9207   -6846.4858      -0.3686
    959  1509    528358    9958  -3757879.5386   3637309.0508   3638735.1336    -516.9236   -6846.4851      -0.3705
    960  1509    528359    9959  -3757879.5402   3637309.0511   3638735.1338    -516.9227   -6846.4857      -0.3694
    961  1509    528360    9960  -3757879.5415   3637309.0499   3638735.1348    -516.9209   -6846.4849      -0.3687
    962  1509    528361    9961  -3757879.5420   3637309.0520   3638735.1366    -516.9221   -6846.4845      -0.3662
    963  1509    528362    9962  -3757879.5429   3637309.0513   3638735.1388    -516.9209   -6846.4828      -0.3648
    964  1509    528363    9963  -3757879.5411   3637309.0498   3638735.1325    -516.9211   -6846.4866      -0.3703
    965  1509    528364    9964  -3757879.5448   3637309.0536   3638735.1381    -516.9212   -6846.4851      -0.3627
    966  1509    528365    9965  -3757879.5441   3637309.0544   3638735.1364    -516.9223   -6846.4866      -0.3637
    967  1509    528366    9966  -3757879.5420   3637309.0515   3638735.1345    -516.9217   -6846.4861      -0.3677
    968  1509    528367    9967  -3757879.5434   3637309.0534   3638735.1354    -516.9221   -6846.4866      -0.3653
    969  1509    528368    9968  -3757879.5457   3637309.0555   3638735.1354    -516.9221   -6846.4885      -0.3627
    970  1509    528369    9969  -3757879.5472   3637309.0569   3638735.1380    -516.9220   -6846.4875      -0.3595
    971  1509    528370    9970  -3757879.5398   3637309.0514   3638735.1390    -516.9232   -6846.4815      -0.3664
    972  1509    528371    9971  -3757879.5414   3637309.0525   3638735.1338    -516.9229   -6846.4867      -0.3679
    973  1509    528372    9972  -3757879.5420   3637309.0537   3638735.1352    -516.9233   -6846.4863      -0.3660
    974  1509    528373    9973  -3757879.5432   3637309.0535   3638735.1352    -516.9223   -6846.4867      -0.3654
    975  1509    528374    9974  -3757879.5449   3637309.0549   3638735.1359    -516.9221   -6846.4875      -0.3632
    976  1509    528375    9975  -3757879.5451   3637309.0520   3638735.1346    -516.9200   -6846.4874      -0.3655
    977  1509    528376    9976  -3757879.5443   3637309.0516   3638735.1357    -516.9202   -6846.4860      -0.3656
    978  1509    528377    9977  -3757879.5413   3637309.0518   3638735.1332    -516.9224   -6846.4869      -0.3687
    979  1509    528378    9978  -3757879.5449   3637309.0516   3638735.1336    -516.9198   -6846.4880      -0.3664
    980  1509    528379    9979  -3757879.5446   3637309.0513   3638735.1346    -516.9198   -6846.4869      -0.3661
    981  1509    528380    9980  -3757879.5403   3637309.0485   3638735.1338    -516.9207   -6846.4847      -0.3708
    982  1509    528381    9981  -3757879.5425   3637309.0490   3638735.1292    -516.9196   -6846.4896      -0.3719
    983  1509    528382    9982  -3757879.5410   3637309.0489   3638735.1330    -516.9205   -6846.4858      -0.3705
    984  1509    528383    9983  -3757879.5446   3637309.0552   3638735.1370    -516.9226   -6846.4865      -0.3625
    985  1509    528384    9984  -3757879.5441   3637309.0552   3638735.1377    -516.9229   -6846.4858      -0.3625
    986  1509    528385    9985  -3757879.5406   3637309.0521   3638735.1318    -516.9231   -6846.4879      -0.3697
    987  1509    528386    9986  -3757879.5461   3637309.0545   3638735.1353    -516.9211   -6846.4883      -0.3631
    988  1509    528387    9987  -3757879.5425   3637309.0538   3638735.1351    -516.9230   -6846.4866      -0.3657
    989  1509    528388    9988  -3757879.5476   3637309.0575   3638735.1396    -516.9221   -6846.4866      -0.3580
    990  1509    528389    9989  -3757879.5421   3637309.0538   3638735.1390    -516.9233   -6846.4833      -0.3637
    991  1509    528390    9990  -3757879.5443   3637309.0569   3638735.1389    -516.9240   -6846.4856      -0.3607
    992  1509    528391    9991  -3757879.5423   3637309.0569   3638735.1377    -516.9253   -6846.4857      -0.3626
    993  1509    528392    9992  -3757879.5440   3637309.0573   3638735.1411    -516.9245   -6846.4838      -0.3594
    994  1509    528393    9993  -3757879.5434   3637309.0552   3638735.1351    -516.9234   -6846.4876      -0.3644
    995  1509    528394    9994  -3757879.5393   3637309.0505   3638735.1352    -516.9229   -6846.4839      -0.3694
    996  1509    528395    9995  -3757879.5439   3637309.0528   3638735.1338    -516.9213   -6846.4879      -0.3662
    997  1509    528396    9996  -3757879.5435   3637309.0556   3638735.1354    -516.9236   -6846.4875      -0.3640
    998  1509    528397    9997  -3757879.5400   3637309.0525   3638735.1319    -516.9239   -6846.4877      -0.3698
    999  1509    528398    9998  -3757879.5410   3637309.0534   3638735.1351    -516.9238   -6846.4859      -0.3668
   1000  1509    528399    9999  -3757879.5405   3637309.0505   3638735.1353    -516.9220   -6846.4844      -0.3686
   1001  1509    528400   10000  -3757879.5417   3637309.0536   3638735.1388    -516.9234   -6846.4832      -0.3642
   1002  1509    528401   10001  -3757879.5421   3637309.0531   3638735.1363    -516.9228   -6846.4853      -0.3657
   1003  1509    528402   10002  -3757879.5380   3637309.0510   3638735.1330    -516.9241   -6846.4854      -0.3712
   1004  1509    528403   10003  -3757879.5427   3637309.0542   3638735.1378    -516.9231   -6846.4847      -0.3638
   1005  1509    528404   10004  -3757879.5415   3637309.0518   3638735.1349    -516.9223   -6846.4856      -0.3676
   1006  1509    528405   10005  -3757879.5407   3637309.0541   3638735.1337    -516.9245   -6846.4872      -0.3674
   1007  1509    528406   10006  -3757879.5453   3637309.0547   3638735.1361    -516.9217   -6846.4874      -0.3630
   1008  1509    528407   10007  -3757879.5401   3637309.0529   3638735.1329    -516.9240   -6846.4871      -0.3689
   1009  1509    528408   10008  -3757879.5436   3637309.0565   3638735.1351    -516.9242   -6846.4882      -0.3636
   1010  1509    528409   10009  -3757879.5446   3637309.0575   3638735.1380    -516.9242   -6846.4866      -0.3607
   1011  1509    528410   10010  -3757879.5395   3637309.0504   3638735.1358    -516.9227   -6846.4835      -0.3690
   1012  1509    528411   10011  -3757879.5369   3637309.0510   3638735.1333    -516.9249   -6846.4847      -0.3717
   1013  1509    528412   10012  -3757879.5413   3637309.0514   3638735.1321    -516.9221   -6846.4877      -0.3695
   1014  1509    528413   10013  -3757879.5405   3637309.0513   3638735.1370    -516.9226   -6846.4833      -0.3673
   1015  1509    528414   10014  -3757879.5413   3637309.0542   3638735.1339    -516.9241   -6846.4873      -0.3669
   1016  1509    528415   10015  -3757879.5444   3637309.0545   3638735.1332    -516.9222   -6846.4893      -0.3653
   1017  1509    528416   10016  -3757879.5426   3637309.0538   3638735.1359    -516.9229   -6846.4861      -0.3652
   1018  1509    528417   10017  -3757879.5454   3637309.0580   3638735.1344    -516.9240   -6846.4901      -0.3620
   1019  1509    528418   10018  -3757879.5412   3637309.0542   3638735.1303    -516.9242   -6846.4903      -0.3690
   1020  1509    528419   10019  -3757879.5437   3637309.0571   3638735.1355    -516.9246   -6846.4881      -0.3629
   1021  1509    528420   10020  -3757879.5068   3637309.0691   3638735.1483    -516.9588   -6846.4672      -0.3705
   1022  1509    528421   10021  -3757879.2586   3637309.2037   3638735.2709    -517.2282   -6846.3182      -0.3693
   1023  1509    528422   10022  -3757878.3153   3637309.7302   3638735.7171    -518.2625   -6845.7738      -0.3681
   1024  1509    528423   10023  -3757876.0963   3637310.9264   3638736.7842    -520.6652   -6844.4623      -0.3792
   1025  1509    528424   10024  -3757872.4324   3637312.9244   3638738.5551    -524.6490   -6842.2984      -0.3794
   1026  1509    528425   10025  -3757867.6574   3637315.5148   3638740.8767    -529.8310   -6839.4617      -0.3794
   1027  1509    528426   10026  -3757862.1577   3637318.5249   3638743.4781    -535.8187   -6836.2646      -0.4061
   1028  1509    528427   10027  -3757856.2077   3637321.8479   3638746.2879    -542.3444   -6832.8360      -0.3997
   1029  1509    528428   10028  -3757849.9716   3637325.3565   3638749.2357    -549.2023   -6829.2503      -0.3766
   1030  1509    528429   10029  -3757843.5654   3637328.9396   3638752.3204    -556.2321   -6825.5123      -0.3326
   1031  1509    528430   10030  -3757837.0510   3637332.4142   3638755.6432    -563.2592   -6821.4913      -0.2772
   1032  1509    528431   10031  -3757830.3825   3637335.6379   3638759.1614    -570.2132   -6817.1466      -0.3429
   1033  1509    528432   10032  -3757823.5893   3637338.8217   3638762.8150    -577.2252   -6812.6236      -0.4268
   1034  1509    528433   10033  -3757816.6173   3637342.1184   3638766.6251    -584.4427   -6807.9437      -0.4618
   1035  1509    528434   10034  -3757809.3238   3637345.6320   3638770.5009    -592.0395   -6803.1640      -0.5245
   1036  1509    528435   10035  -3757801.8232   3637349.5481   3638774.2798    -600.0697   -6798.5390      -0.5358
   1037  1509    528436   10036  -3757794.2249   3637353.7686   3638777.8711    -608.3865   -6794.1488      -0.5390
   1038  1509    528437   10037  -3757786.5294   3637358.1940   3638781.3173    -616.9183   -6789.9190      -0.5661
   1039  1509    528438   10038  -3757778.7167   3637362.8596   3638784.5888    -625.7040   -6785.8798      -0.6258
   1040  1509    528439   10039  -3757770.8453   3637367.7544   3638787.7097    -634.6954   -6782.0313      -0.6761
   1041  1509    528440   10040  -3757762.9538   3637372.8648   3638790.6897    -643.8557   -6778.3759      -0.6965
   1042  1509    528441   10041  -3757755.0517   3637378.1754   3638793.5220    -653.1671   -6774.9170      -0.6942
   1043  1509    528442   10042  -3757747.0260   3637383.8126   3638796.1773    -662.7993   -6771.6824      -0.6802
   1044  1509    528443   10043  -3757738.8247   3637389.7616   3638798.7233    -672.7776   -6768.5894      -0.6549
   1045  1509    528444   10044  -3757730.6056   3637396.0959   3638801.0835    -683.0452   -6765.7950      -0.5275
   1046  1509    528445   10045  -3757722.3500   3637402.4987   3638803.2296    -693.3873   -6763.1883      -0.5056
   1047  1509    528446   10046  -3757713.9733   3637409.1120   3638805.2892    -703.9650   -6760.6864      -0.4848
   1048  1509    528447   10047  -3757705.6015   3637415.9335   3638807.1314    -714.6889   -6758.4476      -0.4676
   1049  1509    528448   10048  -3757697.2988   3637422.8857   3638808.6807    -725.4585   -6756.5293      -0.5036
   1050  1509    528449   10049  -3757689.1235   3637430.0041   3638809.9398    -736.2592   -6754.9675      -0.5369
   1051  1509    528450   10050  -3757681.0085   3637437.2344   3638811.0188    -747.0982   -6753.6228      -0.5745
   1052  1509    528451   10051  -3757672.9962   3637444.5607   3638811.9849    -757.9348   -6752.4512      -0.5620
   1053  1509    528452   10052  -3757665.0063   3637451.9535   3638812.7905    -768.8036   -6751.4467      -0.5906
   1054  1509    528453   10053  -3757656.9782   3637459.4539   3638813.4775    -779.7763   -6750.5666      -0.6485
   1055  1509    528454   10054  -3757648.9061   3637467.0623   3638814.1402    -790.8573   -6749.7314      -0.6849
   1056  1509    528455   10055  -3757640.7106   3637474.7043   3638814.8085    -802.0481   -6748.8541      -0.7715
   1057  1509    528456   10056  -3757632.4984   3637482.4738   3638815.4576    -813.3422   -6748.0365      -0.8065
   1058  1509    528457   10057  -3757624.2115   3637490.3107   3638816.1060    -824.7368   -6747.2155      -0.8473
   1059  1509    528458   10058  -3757615.8812   3637498.2067   3638816.7857    -836.2039   -6746.3747      -0.8621
   1060  1509    528459   10059  -3757607.4729   3637506.1322   3638817.4473    -847.7464   -6745.5282      -0.9163
   1061  1509    528460   10060  -3757599.0937   3637514.1283   3638818.1916    -859.3195   -6744.6543      -0.8657
   1062  1509    528461   10061  -3757590.5126   3637522.2251   3638818.9074    -871.1054   -6743.7606      -0.8930
   1063  1509    528462   10062  -3757581.7344   3637530.5183   3638819.5953    -883.1695   -6742.8868      -0.9404
   1064  1509    528463   10063  -3757572.9267   3637538.9415   3638820.2979    -895.3475   -6742.0407      -0.9227
   1065  1509    528464   10064  -3757564.1464   3637547.2351   3638820.9793    -907.4132   -6741.1716      -0.9748
   1066  1509    528465   10065  -3757555.6000   3637555.3977   3638821.6176    -919.2223   -6740.3819      -0.9888
   1067  1509    528466   10066  -3757547.2624   3637563.4092   3638822.1828    -930.7775   -6739.6779      -1.0079
   1068  1509    528467   10067  -3757539.1254   3637571.2677   3638822.7297    -942.0833   -6739.0106      -1.0066
   1069  1509    528468   10068  -3757531.1896   3637578.9692   3638823.1667    -953.1362   -6738.4535      -1.0396
   1070  1509    528469   10069  -3757523.3963   3637586.5828   3638823.6085    -964.0270   -6737.9163      -1.0359
   1071  1509    528470   10070  -3757515.6092   3637594.1327   3638824.0598    -974.8677   -6737.3484      -1.0594
   1072  1509    528471   10071  -3757507.9389   3637601.5015   3638824.5366    -985.4971   -6736.7354      -1.1026
   1073  1509    528472   10072  -3757500.4660   3637608.7456   3638825.0042    -995.8995   -6736.1617      -1.1060
   1074  1509    528473   10073  -3757493.1345   3637615.8286   3638825.4201   -1006.0879   -6735.6243      -1.1477
   1075  1509    528474   10074  -3757485.9621   3637622.7618   3638825.8691   -1016.0579   -6735.0657      -1.1620
   1076  1509    528475   10075  -3757478.7414   3637629.7218   3638826.3293   -1026.0808   -6734.4886      -1.1831
   1077  1509    528476   10076  -3757471.3082   3637636.8928   3638826.7757   -1036.4030   -6733.9195      -1.2169
   1078  1509    528477   10077  -3757463.8544   3637644.2058   3638827.1723   -1046.8418   -6733.4393      -1.2106
   1079  1509    528478   10078  -3757456.3158   3637651.5191   3638827.6096   -1057.3396   -6732.8909      -1.2307
   1080  1509    528479   10079  -3757448.6287   3637658.8969   3638828.0500   -1067.9871   -6732.3043      -1.2996
   1081  1509    528480   10080  -3757440.8471   3637666.4520   3638828.5296   -1078.8277   -6731.7177      -1.3006
   1082  1509    528481   10081  -3757432.9839   3637674.0250   3638829.0368   -1089.7379   -6731.0818      -1.3236
   1083  1509    528482   10082  -3757425.2606   3637681.5744   3638829.5015   -1100.5339   -6730.5291      -1.3023
   1084  1509    528483   10083  -3757417.6557   3637688.9493   3638829.8716   -1111.1221   -6730.0329      -1.3648
   1085  1509    528484   10084  -3757410.2570   3637696.2069   3638830.2693   -1121.4826   -6729.5524      -1.3571
   1086  1509    528485   10085  -3757403.0563   3637703.3287   3638830.5575   -1131.6079   -6729.1891      -1.3731
   1087  1509    528486   10086  -3757396.0632   3637710.3497   3638830.7207   -1141.5163   -6728.9735      -1.3962
   1088  1509    528487   10087  -3757389.4757   3637717.0543   3638830.7971   -1150.9153   -6728.8699      -1.4106
   1089  1509    528488   10088  -3757383.4927   3637723.2217   3638830.8010   -1159.5080   -6728.8607      -1.4171
   1090  1509    528489   10089  -3757377.9300   3637728.9942   3638830.7515   -1167.5245   -6728.9109      -1.4317
   1091  1509    528490   10090  -3757372.8842   3637734.2796   3638830.6086   -1174.8316   -6729.0563      -1.4733
   1092  1509    528491   10091  -3757368.5707   3637738.8163   3638830.4838   -1181.0914   -6729.1901      -1.4998
   1093  1509    528492   10092  -3757365.0072   3637742.6096   3638830.3595   -1186.2954   -6729.3363      -1.5080
   1094  1509    528493   10093  -3757362.0976   3637745.7169   3638830.2669   -1190.5517   -6729.4522      -1.5040
   1095  1509    528494   10094  -3757359.6748   3637748.3433   3638830.1355   -1194.1239   -6729.6088      -1.5095
   1096  1509    528495   10095  -3757357.7514   3637750.4477   3638830.0457   -1196.9737   -6729.7290      -1.4947
   1097  1509    528496   10096  -3757356.3809   3637751.9467   3638829.9657   -1199.0039   -6729.8276      -1.4935
   1098  1509    528497   10097  -3757355.4798   3637752.9162   3638829.9176   -1200.3273   -6729.8822      -1.4993
   1099  1509    528498   10098  -3757354.8169   3637753.6357   3638829.8814   -1201.3053   -6729.9257      -1.5005
   1100  1509    528499   10099  -3757354.3874   3637754.1060   3638829.8515   -1201.9420   -6729.9607      -1.5026
   1101  1509    528500   10100  -3757354.2710   3637754.2288   3638829.8410   -1202.1111   -6729.9703      -1.5072
   1102  1509    528501   10101  -3757354.0569   3637754.4641   3638829.8358   -1202.4291   -6729.9802      -1.5021
   1103  1509    528502   10102  -3757353.5089   3637755.0518   3638829.8066   -1203.2326   -6730.0127      -1.5068
   1104  1509    528503   10103  -3757352.0868   3637756.5932   3638829.7294   -1205.3292   -6730.1046      -1.5102
   1105  1509    528504   10104  -3757349.6082   3637759.2892   3638829.5761   -1208.9902   -6730.2839      -1.5216
   1106  1509    528505   10105  -3757346.2816   3637762.8962   3638829.4183   -1213.8955   -6730.4807      -1.5158
   1107  1509    528506   10106  -3757342.1737   3637767.3258   3638829.2395   -1219.9354   -6730.7008      -1.5135
   1108  1509    528507   10107  -3757337.3587   3637772.5064   3638828.9927   -1227.0067   -6730.9847      -1.5386
   1109  1509    528508   10108  -3757331.8993   3637778.5680   3638828.6082   -1235.1591   -6731.4673      -1.5204
   1110  1509    528509   10109  -3757326.0099   3637785.1927   3638828.0512   -1244.0152   -6732.1386      -1.5338
   1111  1509    528510   10110  -3757319.8114   3637792.2844   3638827.3270   -1253.4220   -6733.0055      -1.5592
   1112  1509    528511   10111  -3757313.3668   3637799.7083   3638826.5744   -1263.2385   -6733.9269      -1.5566
   1113  1509    528512   10112  -3757306.7772   3637807.1836   3638825.9489   -1273.1929   -6734.7050      -1.5370
   1114  1509    528513   10113  -3757300.1017   3637814.5863   3638825.4542   -1283.1547   -6735.3114      -1.5341
   1115  1509    528514   10114  -3757293.3943   3637821.9514   3638825.0553   -1293.1118   -6735.8113      -1.5162
   1116  1509    528515   10115  -3757286.7149   3637829.2790   3638824.5993   -1303.0224   -6736.3545      -1.5362
   1117  1509    528516   10116  -3757280.1731   3637836.6572   3638824.2697   -1312.8737   -6736.8713      -1.3737
   1118  1509    528517   10117  -3757273.3732   3637843.9942   3638823.8482   -1322.8749   -6737.3403      -1.4392
   1119  1509    528518   10118  -3757266.1738   3637851.5770   3638823.4164   -1333.3305   -6737.7509      -1.6058
   1120  1509    528519   10119  -3757258.7216   3637859.4840   3638823.2434   -1344.1949   -6737.9749      -1.5878
   1121  1509    528520   10120  -3757251.0322   3637867.4984   3638823.0813   -1355.3015   -6738.1350      -1.6420
   1122  1509    528521   10121  -3757243.2456   3637875.7418   3638822.9986   -1366.6401   -6738.2814      -1.5772
   1123  1509    528522   10122  -3757235.2115   3637884.0285   3638822.9648   -1378.1820   -6738.3029      -1.6054
   1124  1509    528523   10123  -3757227.1917   3637892.3661   3638823.0092   -1389.7506   -6738.2867      -1.5513
   1125  1509    528524   10124  -3757219.1982   3637900.6652   3638823.0004   -1401.2732   -6738.3095      -1.5342
