% 2016îN 12åé 14ì˙ 12éû 40ï™ 43.845000ïb é¿çs
%------------------------------------------------------------------------------------------------------------------------------
Observation File :  020606_rov_mod.02o
Ephemeris_N File :  020606_rov_mod.02n
Ephemeris_G File :  Nothing
IONEX       File :  igsg1570.02i
IGS SP3     File :  igs11694.sp3
START       TIME :  2002/ 6/ 6  5:28:20
END         TIME :  2002/ 6/ 6  5:43: 5
True Position[m] :  X = -3760811.3475,  Y = 3636805.5995,  Z = 3636443.6905
True Position[m] :  X =      34.9832,  Y =     135.9604,  Z =     177.7000
True Position[m] :  X = -3760810.5181,  Y = 3636805.3166,  Z = 3636444.8435
True Position[m] :  X =      34.9832,  Y =     135.9604,  Z =     177.7114
True Position[m] :  X = -3760809.7438,  Y = 3636804.9565,  Z = 3636445.9807
True Position[m] :  X =      34.9832,  Y =     135.9603,  Z =     177.7023
True Position[m] :  X = -3760808.9957,  Y = 3636804.5367,  Z = 3636447.1719
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.7056
True Position[m] :  X = -3760808.2417,  Y = 3636804.0905,  Z = 3636448.3809
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.7005
True Position[m] :  X = -3760807.5009,  Y = 3636803.6453,  Z = 3636449.5812
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.6988
True Position[m] :  X = -3760806.8258,  Y = 3636803.1000,  Z = 3636450.8250
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.7037
True Position[m] :  X = -3760806.1766,  Y = 3636802.4975,  Z = 3636452.0602
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.6863
True Position[m] :  X = -3760805.5435,  Y = 3636801.9116,  Z = 3636453.3043
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.6931
True Position[m] :  X = -3760804.9651,  Y = 3636801.2960,  Z = 3636454.5138
True Position[m] :  X =      34.9833,  Y =     135.9603,  Z =     177.6952
True Position[m] :  X = -3760804.4723,  Y = 3636800.5978,  Z = 3636455.7167
True Position[m] :  X =      34.9834,  Y =     135.9603,  Z =     177.6970
True Position[m] :  X = -3760804.0402,  Y = 3636799.8685,  Z = 3636456.8908
True Position[m] :  X =      34.9834,  Y =     135.9603,  Z =     177.7003
True Position[m] :  X = -3760803.6376,  Y = 3636799.0882,  Z = 3636458.0983
True Position[m] :  X =      34.9834,  Y =     135.9603,  Z =     177.7110
True Position[m] :  X = -3760803.2336,  Y = 3636798.2641,  Z = 3636459.3162
True Position[m] :  X =      34.9834,  Y =     135.9604,  Z =     177.7021
True Position[m] :  X = -3760802.8968,  Y = 3636797.4240,  Z = 3636460.4781
True Position[m] :  X =      34.9834,  Y =     135.9604,  Z =     177.6913
True Position[m] :  X = -3760802.5841,  Y = 3636796.5411,  Z = 3636461.6746
True Position[m] :  X =      34.9834,  Y =     135.9604,  Z =     177.6903
True Position[m] :  X = -3760802.3311,  Y = 3636795.6343,  Z = 3636462.8393
True Position[m] :  X =      34.9834,  Y =     135.9604,  Z =     177.6926
True Position[m] :  X = -3760802.1957,  Y = 3636794.6312,  Z = 3636463.9379
True Position[m] :  X =      34.9834,  Y =     135.9604,  Z =     177.6714
True Position[m] :  X = -3760802.0075,  Y = 3636793.6823,  Z = 3636465.0929
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.6823
True Position[m] :  X = -3760801.9019,  Y = 3636792.7218,  Z = 3636466.1806
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.6967
True Position[m] :  X = -3760801.8505,  Y = 3636791.6938,  Z = 3636467.2483
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.6930
True Position[m] :  X = -3760801.8758,  Y = 3636790.6375,  Z = 3636468.2726
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.6936
True Position[m] :  X = -3760801.9091,  Y = 3636789.5711,  Z = 3636469.3029
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.6965
True Position[m] :  X = -3760802.0101,  Y = 3636788.4613,  Z = 3636470.3057
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.6989
True Position[m] :  X = -3760802.1689,  Y = 3636787.3301,  Z = 3636471.2648
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.6981
True Position[m] :  X = -3760802.3423,  Y = 3636786.2180,  Z = 3636472.2023
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.7043
True Position[m] :  X = -3760802.5615,  Y = 3636785.0761,  Z = 3636473.1169
True Position[m] :  X =      34.9835,  Y =     135.9604,  Z =     177.7074
True Position[m] :  X = -3760802.8089,  Y = 3636783.9329,  Z = 3636474.0190
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7192
True Position[m] :  X = -3760803.1287,  Y = 3636782.7785,  Z = 3636474.8477
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7252
True Position[m] :  X = -3760803.4724,  Y = 3636781.5922,  Z = 3636475.6858
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7325
True Position[m] :  X = -3760803.8663,  Y = 3636780.3989,  Z = 3636476.4692
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7340
True Position[m] :  X = -3760804.2981,  Y = 3636779.2072,  Z = 3636477.2002
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7287
True Position[m] :  X = -3760804.7859,  Y = 3636778.0221,  Z = 3636477.8839
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7330
True Position[m] :  X = -3760805.3255,  Y = 3636776.8321,  Z = 3636478.5132
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7339
True Position[m] :  X = -3760805.9028,  Y = 3636775.6291,  Z = 3636479.1435
True Position[m] :  X =      34.9836,  Y =     135.9605,  Z =     177.7501
True Position[m] :  X = -3760806.5184,  Y = 3636774.4112,  Z = 3636479.7284
True Position[m] :  X =      34.9836,  Y =     135.9606,  Z =     177.7544
True Position[m] :  X = -3760807.1458,  Y = 3636773.2066,  Z = 3636480.2705
True Position[m] :  X =      34.9836,  Y =     135.9606,  Z =     177.7486
True Position[m] :  X = -3760807.8324,  Y = 3636772.0069,  Z = 3636480.7778
True Position[m] :  X =      34.9836,  Y =     135.9606,  Z =     177.7606
True Position[m] :  X = -3760808.5608,  Y = 3636770.8015,  Z = 3636481.2283
True Position[m] :  X =      34.9836,  Y =     135.9606,  Z =     177.7613
True Position[m] :  X = -3760809.3382,  Y = 3636769.5951,  Z = 3636481.6318
True Position[m] :  X =      34.9836,  Y =     135.9606,  Z =     177.7634
True Position[m] :  X = -3760810.1432,  Y = 3636768.4166,  Z = 3636481.9782
True Position[m] :  X =      34.9836,  Y =     135.9606,  Z =     177.7649
True Position[m] :  X = -3760810.9901,  Y = 3636767.2347,  Z = 3636482.2940
True Position[m] :  X =      34.9836,  Y =     135.9607,  Z =     177.7716
True Position[m] :  X = -3760811.8432,  Y = 3636766.0500,  Z = 3636482.5838
True Position[m] :  X =      34.9836,  Y =     135.9607,  Z =     177.7655
True Position[m] :  X = -3760812.7498,  Y = 3636764.8975,  Z = 3636482.8060
True Position[m] :  X =      34.9836,  Y =     135.9607,  Z =     177.7705
True Position[m] :  X = -3760813.6939,  Y = 3636763.7698,  Z = 3636482.9529
True Position[m] :  X =      34.9837,  Y =     135.9607,  Z =     177.7685
True Position[m] :  X = -3760814.6852,  Y = 3636762.6138,  Z = 3636483.0881
True Position[m] :  X =      34.9837,  Y =     135.9607,  Z =     177.7714
True Position[m] :  X = -3760815.6495,  Y = 3636761.4951,  Z = 3636483.2163
True Position[m] :  X =      34.9837,  Y =     135.9607,  Z =     177.7758
True Position[m] :  X = -3760816.6699,  Y = 3636760.3949,  Z = 3636483.2833
True Position[m] :  X =      34.9837,  Y =     135.9608,  Z =     177.7886
True Position[m] :  X = -3760817.6802,  Y = 3636759.3658,  Z = 3636483.2902
True Position[m] :  X =      34.9837,  Y =     135.9608,  Z =     177.8014
True Position[m] :  X = -3760818.7267,  Y = 3636758.3483,  Z = 3636483.2217
True Position[m] :  X =      34.9837,  Y =     135.9608,  Z =     177.7990
True Position[m] :  X = -3760819.8018,  Y = 3636757.3426,  Z = 3636483.1273
True Position[m] :  X =      34.9837,  Y =     135.9608,  Z =     177.8052
True Position[m] :  X = -3760820.8996,  Y = 3636756.3314,  Z = 3636483.0016
True Position[m] :  X =      34.9837,  Y =     135.9608,  Z =     177.8038
True Position[m] :  X = -3760822.0207,  Y = 3636755.3743,  Z = 3636482.7757
True Position[m] :  X =      34.9836,  Y =     135.9608,  Z =     177.7895
True Position[m] :  X = -3760823.1809,  Y = 3636754.4601,  Z = 3636482.4884
True Position[m] :  X =      34.9836,  Y =     135.9608,  Z =     177.7875
True Position[m] :  X = -3760824.3497,  Y = 3636753.5730,  Z = 3636482.1778
True Position[m] :  X =      34.9836,  Y =     135.9609,  Z =     177.7925
True Position[m] :  X = -3760825.5147,  Y = 3636752.7203,  Z = 3636481.8197
True Position[m] :  X =      34.9836,  Y =     135.9609,  Z =     177.7877
True Position[m] :  X = -3760826.7122,  Y = 3636751.9292,  Z = 3636481.3978
True Position[m] :  X =      34.9836,  Y =     135.9609,  Z =     177.8005
True Position[m] :  X = -3760827.9070,  Y = 3636751.1189,  Z = 3636480.9845
True Position[m] :  X =      34.9836,  Y =     135.9609,  Z =     177.8058
True Position[m] :  X = -3760829.0931,  Y = 3636750.3803,  Z = 3636480.4846
True Position[m] :  X =      34.9836,  Y =     135.9609,  Z =     177.7971
True Position[m] :  X = -3760830.3144,  Y = 3636749.6611,  Z = 3636479.9510
True Position[m] :  X =      34.9836,  Y =     135.9609,  Z =     177.8009
True Position[m] :  X = -3760831.5328,  Y = 3636748.9611,  Z = 3636479.3940
True Position[m] :  X =      34.9836,  Y =     135.9610,  Z =     177.8004
True Position[m] :  X = -3760832.7434,  Y = 3636748.3030,  Z = 3636478.8121
True Position[m] :  X =      34.9836,  Y =     135.9610,  Z =     177.8050
True Position[m] :  X = -3760833.9658,  Y = 3636747.6914,  Z = 3636478.1725
True Position[m] :  X =      34.9836,  Y =     135.9610,  Z =     177.8099
True Position[m] :  X = -3760835.1837,  Y = 3636747.1436,  Z = 3636477.4695
True Position[m] :  X =      34.9836,  Y =     135.9610,  Z =     177.8122
True Position[m] :  X = -3760836.3795,  Y = 3636746.6580,  Z = 3636476.7235
True Position[m] :  X =      34.9836,  Y =     135.9610,  Z =     177.8123
True Position[m] :  X = -3760837.5928,  Y = 3636746.2015,  Z = 3636475.9297
True Position[m] :  X =      34.9836,  Y =     135.9610,  Z =     177.8117
True Position[m] :  X = -3760838.7926,  Y = 3636745.7587,  Z = 3636475.1218
True Position[m] :  X =      34.9836,  Y =     135.9610,  Z =     177.8030
True Position[m] :  X = -3760839.9820,  Y = 3636745.3980,  Z = 3636474.2677
True Position[m] :  X =      34.9836,  Y =     135.9610,  Z =     177.8084
True Position[m] :  X = -3760841.1736,  Y = 3636745.0808,  Z = 3636473.3617
True Position[m] :  X =      34.9835,  Y =     135.9611,  Z =     177.8101
True Position[m] :  X = -3760842.3239,  Y = 3636744.8139,  Z = 3636472.4271
True Position[m] :  X =      34.9835,  Y =     135.9611,  Z =     177.7998
True Position[m] :  X = -3760843.4530,  Y = 3636744.5893,  Z = 3636471.4698
True Position[m] :  X =      34.9835,  Y =     135.9611,  Z =     177.7880
True Position[m] :  X = -3760844.6369,  Y = 3636744.3668,  Z = 3636470.4918
True Position[m] :  X =      34.9835,  Y =     135.9611,  Z =     177.7978
True Position[m] :  X = -3760845.7741,  Y = 3636744.1743,  Z = 3636469.5238
True Position[m] :  X =      34.9835,  Y =     135.9611,  Z =     177.8030
True Position[m] :  X = -3760846.9057,  Y = 3636743.9764,  Z = 3636468.5470
True Position[m] :  X =      34.9835,  Y =     135.9611,  Z =     177.7967
True Position[m] :  X = -3760848.0553,  Y = 3636743.8011,  Z = 3636467.5503
True Position[m] :  X =      34.9835,  Y =     135.9611,  Z =     177.8025
True Position[m] :  X = -3760849.2147,  Y = 3636743.5956,  Z = 3636466.5777
True Position[m] :  X =      34.9835,  Y =     135.9611,  Z =     177.8108
True Position[m] :  X = -3760850.3620,  Y = 3636743.3964,  Z = 3636465.5956
True Position[m] :  X =      34.9835,  Y =     135.9611,  Z =     177.8099
True Position[m] :  X = -3760851.5292,  Y = 3636743.1710,  Z = 3636464.6237
True Position[m] :  X =      34.9834,  Y =     135.9612,  Z =     177.8118
True Position[m] :  X = -3760852.6763,  Y = 3636742.9726,  Z = 3636463.6333
True Position[m] :  X =      34.9834,  Y =     135.9612,  Z =     177.8065
True Position[m] :  X = -3760853.8298,  Y = 3636742.7565,  Z = 3636462.6455
True Position[m] :  X =      34.9834,  Y =     135.9612,  Z =     177.7965
True Position[m] :  X = -3760855.0047,  Y = 3636742.5367,  Z = 3636461.6751
True Position[m] :  X =      34.9834,  Y =     135.9612,  Z =     177.8070
True Position[m] :  X = -3760856.1557,  Y = 3636742.3235,  Z = 3636460.7013
True Position[m] :  X =      34.9834,  Y =     135.9612,  Z =     177.8052
True Position[m] :  X = -3760857.3125,  Y = 3636742.1404,  Z = 3636459.7043
True Position[m] :  X =      34.9834,  Y =     135.9612,  Z =     177.8106
True Position[m] :  X = -3760858.4641,  Y = 3636741.9249,  Z = 3636458.7223
True Position[m] :  X =      34.9834,  Y =     135.9612,  Z =     177.8031
True Position[m] :  X = -3760859.6321,  Y = 3636741.7169,  Z = 3636457.7382
True Position[m] :  X =      34.9834,  Y =     135.9612,  Z =     177.8084
True Position[m] :  X = -3760860.7743,  Y = 3636741.5185,  Z = 3636456.7572
True Position[m] :  X =      34.9834,  Y =     135.9612,  Z =     177.8057
True Position[m] :  X = -3760861.9368,  Y = 3636741.3009,  Z = 3636455.7792
True Position[m] :  X =      34.9834,  Y =     135.9612,  Z =     177.8057
True Position[m] :  X = -3760863.0897,  Y = 3636741.0808,  Z = 3636454.8107
True Position[m] :  X =      34.9833,  Y =     135.9613,  Z =     177.8041
True Position[m] :  X = -3760864.2229,  Y = 3636740.9057,  Z = 3636453.8198
True Position[m] :  X =      34.9833,  Y =     135.9613,  Z =     177.8036
True Position[m] :  X = -3760865.3725,  Y = 3636740.7353,  Z = 3636452.8258
True Position[m] :  X =      34.9833,  Y =     135.9613,  Z =     177.8138
True Position[m] :  X = -3760866.5221,  Y = 3636740.5329,  Z = 3636451.8221
True Position[m] :  X =      34.9833,  Y =     135.9613,  Z =     177.8002
True Position[m] :  X = -3760867.6987,  Y = 3636740.3048,  Z = 3636450.8671
True Position[m] :  X =      34.9833,  Y =     135.9613,  Z =     177.8158
True Position[m] :  X = -3760868.8344,  Y = 3636740.0917,  Z = 3636449.9068
True Position[m] :  X =      34.9833,  Y =     135.9613,  Z =     177.8127
True Position[m] :  X = -3760869.9567,  Y = 3636739.9313,  Z = 3636448.9005
True Position[m] :  X =      34.9833,  Y =     135.9613,  Z =     177.8054
True Position[m] :  X = -3760871.0910,  Y = 3636739.7572,  Z = 3636447.9069
True Position[m] :  X =      34.9833,  Y =     135.9613,  Z =     177.8046
True Position[m] :  X = -3760872.2485,  Y = 3636739.5442,  Z = 3636446.9459
True Position[m] :  X =      34.9833,  Y =     135.9613,  Z =     177.8141
True Position[m] :  X = -3760873.3885,  Y = 3636739.3080,  Z = 3636446.0041
True Position[m] :  X =      34.9832,  Y =     135.9613,  Z =     177.8111
True Position[m] :  X = -3760874.5169,  Y = 3636739.1309,  Z = 3636445.0170
True Position[m] :  X =      34.9832,  Y =     135.9614,  Z =     177.8089
True Position[m] :  X = -3760875.6597,  Y = 3636738.9026,  Z = 3636444.0595
True Position[m] :  X =      34.9832,  Y =     135.9614,  Z =     177.8030
True Position[m] :  X = -3760876.8093,  Y = 3636738.6963,  Z = 3636443.0819
True Position[m] :  X =      34.9832,  Y =     135.9614,  Z =     177.8021
True Position[m] :  X = -3760877.9534,  Y = 3636738.5062,  Z = 3636442.0853
True Position[m] :  X =      34.9832,  Y =     135.9614,  Z =     177.7963
True Position[m] :  X = -3760879.0976,  Y = 3636738.2933,  Z = 3636441.1094
True Position[m] :  X =      34.9832,  Y =     135.9614,  Z =     177.7895
True Position[m] :  X = -3760880.2458,  Y = 3636738.1182,  Z = 3636440.1364
True Position[m] :  X =      34.9832,  Y =     135.9614,  Z =     177.8081
True Position[m] :  X = -3760881.3890,  Y = 3636737.9021,  Z = 3636439.1598
True Position[m] :  X =      34.9832,  Y =     135.9614,  Z =     177.7985
True Position[m] :  X = -3760882.5403,  Y = 3636737.6864,  Z = 3636438.2001
True Position[m] :  X =      34.9832,  Y =     135.9614,  Z =     177.8035
True Position[m] :  X = -3760883.6739,  Y = 3636737.5139,  Z = 3636437.2009
True Position[m] :  X =      34.9831,  Y =     135.9614,  Z =     177.8000
True Position[m] :  X = -3760884.8434,  Y = 3636737.2947,  Z = 3636436.2302
True Position[m] :  X =      34.9831,  Y =     135.9615,  Z =     177.8075
True Position[m] :  X = -3760885.9798,  Y = 3636737.0747,  Z = 3636435.2759
True Position[m] :  X =      34.9831,  Y =     135.9615,  Z =     177.8043
True Position[m] :  X = -3760887.1227,  Y = 3636736.8794,  Z = 3636434.2874
True Position[m] :  X =      34.9831,  Y =     135.9615,  Z =     177.7996
True Position[m] :  X = -3760888.2731,  Y = 3636736.6762,  Z = 3636433.2983
True Position[m] :  X =      34.9831,  Y =     135.9615,  Z =     177.7943
True Position[m] :  X = -3760889.4169,  Y = 3636736.4583,  Z = 3636432.3587
True Position[m] :  X =      34.9831,  Y =     135.9615,  Z =     177.8052
True Position[m] :  X = -3760890.5581,  Y = 3636736.2574,  Z = 3636431.3852
True Position[m] :  X =      34.9831,  Y =     135.9615,  Z =     177.8048
True Position[m] :  X = -3760891.6776,  Y = 3636736.0788,  Z = 3636430.4104
True Position[m] :  X =      34.9831,  Y =     135.9615,  Z =     177.8035
True Position[m] :  X = -3760892.8149,  Y = 3636735.9168,  Z = 3636429.4008
True Position[m] :  X =      34.9831,  Y =     135.9615,  Z =     177.8023
True Position[m] :  X = -3760893.9991,  Y = 3636735.6837,  Z = 3636428.4350
True Position[m] :  X =      34.9831,  Y =     135.9615,  Z =     177.8133
True Position[m] :  X = -3760895.1333,  Y = 3636735.4795,  Z = 3636427.4691
True Position[m] :  X =      34.9830,  Y =     135.9615,  Z =     177.8112
True Position[m] :  X = -3760896.2749,  Y = 3636735.2727,  Z = 3636426.5051
True Position[m] :  X =      34.9830,  Y =     135.9616,  Z =     177.8131
True Position[m] :  X = -3760897.4089,  Y = 3636735.1002,  Z = 3636425.4982
True Position[m] :  X =      34.9830,  Y =     135.9616,  Z =     177.8055
True Position[m] :  X = -3760898.5361,  Y = 3636734.9169,  Z = 3636424.5230
True Position[m] :  X =      34.9830,  Y =     135.9616,  Z =     177.8060
True Position[m] :  X = -3760899.6810,  Y = 3636734.7452,  Z = 3636423.5205
True Position[m] :  X =      34.9830,  Y =     135.9616,  Z =     177.8077
True Position[m] :  X = -3760900.8257,  Y = 3636734.4919,  Z = 3636422.5900
True Position[m] :  X =      34.9830,  Y =     135.9616,  Z =     177.8041
True Position[m] :  X = -3760901.9781,  Y = 3636734.2670,  Z = 3636421.6264
True Position[m] :  X =      34.9830,  Y =     135.9616,  Z =     177.8023
True Position[m] :  X = -3760903.1167,  Y = 3636734.0805,  Z = 3636420.6453
True Position[m] :  X =      34.9830,  Y =     135.9616,  Z =     177.8043
True Position[m] :  X = -3760904.2394,  Y = 3636733.8929,  Z = 3636419.6817
True Position[m] :  X =      34.9830,  Y =     135.9616,  Z =     177.8062
True Position[m] :  X = -3760905.0554,  Y = 3636733.7752,  Z = 3636418.9569
True Position[m] :  X =      34.9829,  Y =     135.9616,  Z =     177.8042
True Position[m] :  X = -3760905.6512,  Y = 3636733.6969,  Z = 3636418.4413
True Position[m] :  X =      34.9829,  Y =     135.9616,  Z =     177.8149
True Position[m] :  X = -3760906.1434,  Y = 3636733.6444,  Z = 3636417.9897
True Position[m] :  X =      34.9829,  Y =     135.9616,  Z =     177.8160
True Position[m] :  X = -3760906.6179,  Y = 3636733.6033,  Z = 3636417.5343
True Position[m] :  X =      34.9829,  Y =     135.9616,  Z =     177.8110
True Position[m] :  X = -3760907.1010,  Y = 3636733.5679,  Z = 3636417.0831
True Position[m] :  X =      34.9829,  Y =     135.9617,  Z =     177.8167
True Position[m] :  X = -3760907.5675,  Y = 3636733.5381,  Z = 3636416.6318
True Position[m] :  X =      34.9829,  Y =     135.9617,  Z =     177.8157
True Position[m] :  X = -3760908.0315,  Y = 3636733.5221,  Z = 3636416.1814
True Position[m] :  X =      34.9829,  Y =     135.9617,  Z =     177.8217
True Position[m] :  X = -3760908.4851,  Y = 3636733.5177,  Z = 3636415.7117
True Position[m] :  X =      34.9829,  Y =     135.9617,  Z =     177.8171
True Position[m] :  X = -3760908.9323,  Y = 3636733.5367,  Z = 3636415.2272
True Position[m] :  X =      34.9829,  Y =     135.9617,  Z =     177.8135
True Position[m] :  X = -3760909.4302,  Y = 3636733.5483,  Z = 3636414.7017
True Position[m] :  X =      34.9829,  Y =     135.9617,  Z =     177.8121
True Position[m] :  X = -3760909.9255,  Y = 3636733.5737,  Z = 3636414.1611
True Position[m] :  X =      34.9829,  Y =     135.9617,  Z =     177.8084
True Position[m] :  X = -3760910.4349,  Y = 3636733.5974,  Z = 3636413.6261
True Position[m] :  X =      34.9829,  Y =     135.9617,  Z =     177.8152
True Position[m] :  X = -3760910.9164,  Y = 3636733.6511,  Z = 3636413.0829
True Position[m] :  X =      34.9829,  Y =     135.9617,  Z =     177.8179
True Position[m] :  X = -3760911.3917,  Y = 3636733.6996,  Z = 3636412.5311
True Position[m] :  X =      34.9829,  Y =     135.9617,  Z =     177.8091
True Position[m] :  X = -3760911.8487,  Y = 3636733.7690,  Z = 3636411.9839
True Position[m] :  X =      34.9829,  Y =     135.9617,  Z =     177.8040
True Position[m] :  X = -3760912.3067,  Y = 3636733.8625,  Z = 3636411.4236
True Position[m] :  X =      34.9829,  Y =     135.9617,  Z =     177.8058
True Position[m] :  X = -3760912.7719,  Y = 3636733.9477,  Z = 3636410.8709
True Position[m] :  X =      34.9829,  Y =     135.9617,  Z =     177.8115
True Position[m] :  X = -3760913.2127,  Y = 3636734.0567,  Z = 3636410.3065
True Position[m] :  X =      34.9829,  Y =     135.9617,  Z =     177.8096
True Position[m] :  X = -3760913.6593,  Y = 3636734.1729,  Z = 3636409.7191
True Position[m] :  X =      34.9828,  Y =     135.9617,  Z =     177.8021
True Position[m] :  X = -3760914.0904,  Y = 3636734.2883,  Z = 3636409.1497
True Position[m] :  X =      34.9828,  Y =     135.9617,  Z =     177.7952
True Position[m] :  X = -3760914.5279,  Y = 3636734.4091,  Z = 3636408.5972
True Position[m] :  X =      34.9828,  Y =     135.9617,  Z =     177.8049
True Position[m] :  X = -3760914.9357,  Y = 3636734.5417,  Z = 3636408.0466
True Position[m] :  X =      34.9828,  Y =     135.9617,  Z =     177.8049
True Position[m] :  X = -3760915.3111,  Y = 3636734.7320,  Z = 3636407.4562
True Position[m] :  X =      34.9828,  Y =     135.9617,  Z =     177.7960
True Position[m] :  X = -3760915.6887,  Y = 3636734.9353,  Z = 3636406.8804
True Position[m] :  X =      34.9828,  Y =     135.9617,  Z =     177.8041
True Position[m] :  X = -3760916.0630,  Y = 3636735.1474,  Z = 3636406.2806
True Position[m] :  X =      34.9828,  Y =     135.9617,  Z =     177.8014
True Position[m] :  X = -3760916.4411,  Y = 3636735.3486,  Z = 3636405.6962
True Position[m] :  X =      34.9828,  Y =     135.9617,  Z =     177.8036
True Position[m] :  X = -3760916.8137,  Y = 3636735.5611,  Z = 3636405.0923
True Position[m] :  X =      34.9828,  Y =     135.9617,  Z =     177.7979
True Position[m] :  X = -3760917.1694,  Y = 3636735.7858,  Z = 3636404.4917
True Position[m] :  X =      34.9828,  Y =     135.9617,  Z =     177.7911
True Position[m] :  X = -3760917.5335,  Y = 3636736.0128,  Z = 3636403.8986
True Position[m] :  X =      34.9828,  Y =     135.9617,  Z =     177.7948
True Position[m] :  X = -3760917.8744,  Y = 3636736.2530,  Z = 3636403.3104
True Position[m] :  X =      34.9828,  Y =     135.9617,  Z =     177.7951
True Position[m] :  X = -3760918.1966,  Y = 3636736.4979,  Z = 3636402.7271
True Position[m] :  X =      34.9828,  Y =     135.9617,  Z =     177.7900
True Position[m] :  X = -3760918.5209,  Y = 3636736.7739,  Z = 3636402.1280
True Position[m] :  X =      34.9828,  Y =     135.9617,  Z =     177.7946
True Position[m] :  X = -3760918.8242,  Y = 3636737.0228,  Z = 3636401.5417
True Position[m] :  X =      34.9828,  Y =     135.9617,  Z =     177.7789
True Position[m] :  X = -3760919.1310,  Y = 3636737.3157,  Z = 3636400.9445
True Position[m] :  X =      34.9827,  Y =     135.9617,  Z =     177.7840
True Position[m] :  X = -3760919.4333,  Y = 3636737.6072,  Z = 3636400.3516
True Position[m] :  X =      34.9827,  Y =     135.9617,  Z =     177.7881
True Position[m] :  X = -3760919.7121,  Y = 3636737.9135,  Z = 3636399.7711
True Position[m] :  X =      34.9827,  Y =     135.9617,  Z =     177.7941
True Position[m] :  X = -3760920.0095,  Y = 3636738.2052,  Z = 3636399.1768
True Position[m] :  X =      34.9827,  Y =     135.9617,  Z =     177.7946
True Position[m] :  X = -3760920.2485,  Y = 3636738.5426,  Z = 3636398.5806
True Position[m] :  X =      34.9827,  Y =     135.9617,  Z =     177.7857
True Position[m] :  X = -3760920.5143,  Y = 3636738.8663,  Z = 3636397.9861
True Position[m] :  X =      34.9827,  Y =     135.9617,  Z =     177.7858
True Position[m] :  X = -3760920.7824,  Y = 3636739.1930,  Z = 3636397.3918
True Position[m] :  X =      34.9827,  Y =     135.9617,  Z =     177.7890
True Position[m] :  X = -3760921.0178,  Y = 3636739.5454,  Z = 3636396.8028
True Position[m] :  X =      34.9827,  Y =     135.9617,  Z =     177.7907
True Position[m] :  X = -3760921.2363,  Y = 3636739.9038,  Z = 3636396.2192
True Position[m] :  X =      34.9827,  Y =     135.9617,  Z =     177.7889
True Position[m] :  X = -3760921.4535,  Y = 3636740.2737,  Z = 3636395.6340
True Position[m] :  X =      34.9827,  Y =     135.9617,  Z =     177.7920
True Position[m] :  X = -3760921.6512,  Y = 3636740.6481,  Z = 3636395.0565
True Position[m] :  X =      34.9827,  Y =     135.9617,  Z =     177.7906
True Position[m] :  X = -3760921.8513,  Y = 3636741.0353,  Z = 3636394.4571
True Position[m] :  X =      34.9827,  Y =     135.9617,  Z =     177.7853
True Position[m] :  X = -3760922.0197,  Y = 3636741.4245,  Z = 3636393.8864
True Position[m] :  X =      34.9827,  Y =     135.9617,  Z =     177.7789
True Position[m] :  X = -3760922.2187,  Y = 3636741.8199,  Z = 3636393.3186
True Position[m] :  X =      34.9827,  Y =     135.9617,  Z =     177.7959
True Position[m] :  X = -3760922.3863,  Y = 3636742.2074,  Z = 3636392.7438
True Position[m] :  X =      34.9827,  Y =     135.9617,  Z =     177.7857
True Position[m] :  X = -3760922.5240,  Y = 3636742.6341,  Z = 3636392.1790
True Position[m] :  X =      34.9827,  Y =     135.9617,  Z =     177.7860
True Position[m] :  X = -3760922.6569,  Y = 3636743.0517,  Z = 3636391.6229
True Position[m] :  X =      34.9826,  Y =     135.9617,  Z =     177.7834
True Position[m] :  X = -3760922.8271,  Y = 3636743.4736,  Z = 3636391.0522
True Position[m] :  X =      34.9826,  Y =     135.9617,  Z =     177.7967
True Position[m] :  X = -3760922.9645,  Y = 3636743.9169,  Z = 3636390.5038
True Position[m] :  X =      34.9826,  Y =     135.9617,  Z =     177.8156
True Position[m] :  X = -3760923.0850,  Y = 3636744.3506,  Z = 3636389.9442
