% 2016îN 12åé 26ì˙ 14éû 30ï™ 15.485000ïb é¿çs
%------------------------------------------------------------------------------------------------------------------------------
Observation File :  AndroidOBS.16o
Ephemeris_N File :  AndroidOBS.16n
Ephemeris_G File :  Nothing
IONEX       File :  Nothing
IGS SP3     File :  Nothing
START       TIME :  2016/12/22  5:48:11
END         TIME :  2016/12/22  5:51: 1
True Position[m] :  X = -3761063.4990,  Y = 3636647.5780,  Z = 3636362.7670

%------------------------------------------------------------------------------------------------------------------------------
% Epoch  WEEK      ToW     ToD        X[m]           Y[m]           Z[m]          East[m]     North[m]        Up[m] 
%------------------------------------------------------------------------------------------------------------------------------
     57  1928    366548   20948  -3761083.7122   3636669.7406   3636390.5603      -1.8821       5.6084      40.4626
     58  1928    366549   20949  -3761083.3966   3636669.4792   3636390.5863      -1.9136       5.8640      40.1428
     59  1928    366550   20950  -3761083.1300   3636669.1371   3636390.1967      -1.8529       5.7910      39.5676
     60  1928    366551   20951  -3761083.3179   3636669.2288   3636390.1444      -1.7883       5.6341      39.7005
     61  1928    366552   20952  -3761083.4096   3636669.1766   3636390.0518      -1.6870       5.5413      39.6717
     62  1928    366553   20953  -3761083.4349   3636669.2631   3636389.7469      -1.7316       5.2466      39.5610
     63  1928    366554   20954  -3761083.4401   3636669.6573   3636389.6879      -2.0113       5.0390      39.7548
     64  1928    366555   20955  -3761083.8595   3636670.5028   3636389.9686      -2.3276       4.7591      40.6442
     65  1928    366556   20956  -3761083.6847   3636670.6010   3636389.7907      -2.5197       4.6463      40.4952
     66  1928    366557   20957  -3761083.6656   3636670.7446   3636389.3409      -2.6363       4.2284      40.3079
     67  1928    366558   20958  -3761084.0241   3636671.1483   3636388.9440      -2.6773       3.5946      40.5214
     68  1928    366559   20959  -3761083.8004   3636671.2681   3636388.8264      -2.9189       3.5427      40.3904
     69  1928    366560   20960  -3761083.5211   3636671.4765   3636388.5383      -3.2628       3.3387      40.1795
     70  1928    366561   20961  -3761083.3457   3636671.5260   3636388.4865      -3.4203       3.3488      40.0746
     71  1928    366562   20962  -3761083.1672   3636671.5910   3636388.3673      -3.5912       3.2989      39.9382
     72  1928    366563   20963  -3761082.8735   3636671.4513   3636388.2795      -3.6949       3.4036      39.6353
     73  1928    366563   20963  -3761082.6989   3636671.4556   3636388.2321      -3.8194       3.4350      39.5077
     74  1928    366564   20964  -3761083.0369   3636671.5767   3636387.9184      -3.6715       2.9905      39.5959
     75  1928    366566   20966  -3761082.7305   3636671.0623   3636387.6052      -3.5147       3.0651      38.9429
     76  1928    366567   20967  -3761082.4917   3636670.9215   3636387.4973      -3.5794       3.1312      38.6602
     77  1928    366568   20968  -3761082.4290   3636670.9244   3636387.7557      -3.6251       3.3676      38.7731
     78  1928    366569   20969  -3761082.0559   3636670.7911   3636387.8659      -3.7886       3.6648      38.5406
     79  1928    366570   20970  -3761081.9535   3636670.4722   3636387.8488      -3.6306       3.8201      38.2888
     80  1928    366571   20971  -3761081.8371   3636670.1464   3636387.5347      -3.4773       3.7405      37.8546
     81  1928    366572   20972  -3761081.9482   3636670.1052   3636387.7371      -3.3704       3.8770      38.0127
     82  1928    366573   20973  -3761081.8521   3636670.0265   3636387.6703      -3.3807       3.8933      37.8729
     83  1928    366574   20974  -3761081.6822   3636669.8256   3636387.5496      -3.3543       3.9445      37.5892
     84  1928    366575   20975  -3761081.5162   3636669.4304   3636387.1952      -3.1857       3.8800      37.0632
     85  1928    366576   20976  -3761081.5096   3636669.1407   3636387.1206      -2.9820       3.9371      36.8516
     86  1928    366577   20977  -3761081.7897   3636669.3945   3636387.2711      -2.9696       3.8438      37.2474
     87  1928    366578   20978  -3761081.5857   3636669.1399   3636386.7907      -2.9285       3.6357      36.7067
     88  1928    366579   20979  -3761081.5706   3636669.0573   3636386.5770      -2.8796       3.4998      36.5284
     89  1928    366580   20980  -3761081.5262   3636668.9112   3636386.3849      -2.8054       3.4189      36.3088
     90  1928    366581   20981  -3761081.5742   3636668.8864   3636386.2134      -2.7542       3.2685      36.2246
     91  1928    366582   20982  -3761081.5342   3636668.8122   3636386.0176      -2.7286       3.1542      36.0466
     92  1928    366583   20983  -3761081.5678   3636668.6537   3636385.9196      -2.5914       3.1232      35.9200
     93  1928    366584   20984  -3761081.5211   3636668.6163   3636385.7114      -2.5969       2.9867      35.7517
     94  1928    366585   20985  -3761081.5150   3636668.5095   3636385.5519      -2.5244       2.9011      35.5959
     95  1928    366586   20986  -3761081.4481   3636668.4172   3636385.3626      -2.5046       2.8103      35.3954
     96  1928    366587   20987  -3761081.4021   3636668.6661   3636385.0381      -2.7154       2.4643      35.3240
     97  1928    366588   20988  -3761081.3707   3636668.4763   3636384.8435      -2.6008       2.3934      35.0859
     98  1928    366589   20989  -3761081.2883   3636668.1440   3636384.4510      -2.4192       2.2382      34.6230
     99  1928    366590   20990  -3761081.2320   3636667.9628   3636384.2600      -2.3280       2.1772      34.3771
    100  1928    366591   20991  -3761081.2229   3636667.7314   3636383.9807      -2.1681       2.0443      34.0799
    101  1928    366592   20992  -3761081.3147   3636667.5736   3636383.9941      -1.9909       2.0803      34.0518
    102  1928    366593   20993  -3761081.2648   3636667.1408   3636383.6395      -1.7143       1.9828      33.5726
    103  1928    366594   20994  -3761081.1257   3636666.6540   3636383.2781      -1.4611       1.9381      33.0062
    104  1928    366595   20995  -3761080.8795   3636666.0019   3636382.9901      -1.1634       2.0635      32.3247
    105  1928    366596   20996  -3761080.7846   3636665.7793   3636382.7897      -1.0694       2.0271      32.0271
    106  1928    366597   20997  -3761080.5369   3636665.5283   3636382.6221      -1.0611       2.0919      31.6422
    107  1928    366598   20998  -3761080.4381   3636665.0839   3636382.4909      -0.8103       2.2022      31.2556
    108  1928    366599   20999  -3761080.5449   3636664.7360   3636382.3798      -0.4860       2.2058      31.0567
    109  1928    366600   21000  -3761080.5148   3636664.6122   3636382.1767      -0.4179       2.1012      30.8520
    110  1928    366601   21001  -3761080.4877   3636664.5229   3636382.1157      -0.3726       2.0979      30.7502
    111  1928    366602   21002  -3761080.3453   3636664.1378   3636381.9517      -0.1947       2.1757      30.3531
    112  1928    366603   21003  -3761080.1748   3636663.8205   3636381.8198      -0.0851       2.2643      29.9962
    113  1928    366604   21004  -3761080.1137   3636663.7084   3636381.8099      -0.0470       2.3261      29.8907
    114  1928    366605   21005  -3761080.2751   3636663.6231   3636381.7919       0.1265       2.2789      29.9269
    115  1928    366606   21006  -3761080.6849   3636663.5260   3636382.2719       0.4813       2.5419      30.3882
    116  1928    366607   21007  -3761080.6068   3636663.7132   3636382.1984       0.2924       2.4393      30.4067
    117  1928    366608   21008  -3761080.6326   3636663.6476   3636382.3627       0.3574       2.5894      30.4787
    118  1928    366609   21009  -3761080.8473   3636663.7069   3636382.3730       0.4640       2.4857      30.6448
    119  1928    366610   21010  -3761081.0128   3636663.6696   3636382.3103       0.6059       2.3810      30.6851
    120  1928    366611   21011  -3761081.0874   3636663.5774   3636382.3072       0.7240       2.3844      30.6748
    121  1928    366612   21012  -3761081.2795   3636663.4080   3636382.1950       0.9794       2.2809      30.6272
    122  1928    366613   21013  -3761081.5077   3636663.2233   3636382.0276       1.2708       2.1233      30.5604
    123  1928    366613   21013  -3761081.5638   3636663.1860   3636382.2147       1.3366       2.2683      30.6794
    124  1928    366614   21014  -3761081.6247   3636663.1466   3636382.3763       1.4072       2.3913      30.7855
    125  1928    366615   21015  -3761081.5083   3636663.0793   3636382.3877       1.3748       2.4754      30.6852
    126  1928    366616   21016  -3761081.3775   3636662.9671   3636382.4909       1.3644       2.6586      30.6034
    127  1928    366617   21017  -3761081.1344   3636662.8497   3636382.5145       1.2798       2.8250      30.4069
    128  1928    366618   21018  -3761080.9378   3636662.5985   3636382.4934       1.3238       2.9888      30.1359
    129  1928    366619   21019  -3761080.6087   3636662.3129   3636382.4190       1.3004       3.1773      29.7368
    130  1928    366620   21020  -3761080.2431   3636662.0238   3636382.4095       1.2540       3.4354      29.3513
    131  1928    366621   21021  -3761079.9576   3636661.7296   3636382.4699       1.2671       3.7198      29.0502
    132  1928    366622   21022  -3761079.7265   3636661.2979   3636382.4651       1.4168       3.9831      28.6655
    133  1928    366623   21023  -3761079.4987   3636660.7746   3636382.4065       1.6346       4.2375      28.1997
    134  1928    366624   21024  -3761079.2856   3636660.2705   3636382.3120       1.8490       4.4489      27.7329
    135  1928    366625   21025  -3761079.1587   3636659.8296   3636382.1538       2.0777       4.5473      27.3163
    136  1928    366626   21026  -3761079.0140   3636659.4550   3636382.0012       2.2464       4.6312      26.9302
    137  1928    366627   21027  -3761078.9225   3636659.1920   3636381.7924       2.3719       4.6027      26.6069
    138  1928    366628   21028  -3761078.8337   3636658.9525   3636381.6339       2.4823       4.6049      26.3273
    139  1928    366629   21029  -3761078.7109   3636658.8221   3636381.4045       2.4907       4.5195      26.0492
    140  1928    366630   21030  -3761078.5744   3636658.6648   3636381.1838       2.5089       4.4575      25.7527
    141  1928    366631   21031  -3761078.4991   3636658.5256   3636380.8542       2.5566       4.2740      25.4400
    142  1928    366632   21032  -3761078.4839   3636658.4374   3636380.5607       2.6095       4.0750      25.2125
    143  1928    366633   21033  -3761078.4358   3636658.3732   3636380.1852       2.6222       3.8128      24.9324
    144  1928    366634   21034  -3761078.3385   3636658.2668   3636379.8089       2.6311       3.5869      24.5988
    145  1928    366635   21035  -3761078.1983   3636658.1701   3636379.4390       2.6031       3.3802      24.2490
    146  1928    366636   21036  -3761078.2122   3636658.2260   3636379.3173       2.5726       3.2524      24.2193
    147  1928    366637   21037  -3761078.1840   3636658.2827   3636379.1715       2.5122       3.1220      24.1514
    148  1928    366638   21038  -3761078.1731   3636658.3303   3636379.0312       2.4704       2.9926      24.0916
    149  1928    366639   21039  -3761078.1474   3636658.4029   3636378.9241       2.4004       2.8865      24.0564
    150  1928    366640   21040  -3761078.1576   3636658.4383   3636378.7961       2.3820       2.7633      24.0092
    151  1928    366641   21041  -3761078.1929   3636658.4592   3636378.6849       2.3915       2.6493      23.9781
    152  1928    366642   21042  -3761078.1344   3636658.3321   3636378.3744       2.4422       2.4697      23.6933
    153  1928    366643   21043  -3761078.0448   3636658.1235   3636378.0491       2.5299       2.3232      23.3352
    154  1928    366644   21044  -3761077.9727   3636657.9851   3636377.7946       2.5793       2.1996      23.0680
    155  1928    366645   21045  -3761077.9499   3636657.8117   3636377.5869       2.6881       2.1079      22.8368
    156  1928    366647   21047  -3761077.9841   3636657.6498   3636377.4864       2.8282       2.0760      22.7071
    157  1928    366648   21048  -3761077.9592   3636657.3742   3636377.5624       3.0091       2.2583      22.5791
    158  1928    366649   21049  -3761078.0399   3636657.2323   3636377.5864       3.1672       2.3013      22.5595
    159  1928    366650   21050  -3761078.0578   3636656.9308   3636377.7317       3.3963       2.5331      22.4816
    160  1928    366651   21051  -3761078.0519   3636656.6365   3636377.7872       3.6038       2.6983      22.3423
    161  1928    366652   21052  -3761078.0172   3636656.4233   3636377.9189       3.7329       2.9055      22.2760
    162  1928    366653   21053  -3761077.9268   3636656.2450   3636378.0308       3.7983       3.1055      22.1853
    163  1928    366654   21054  -3761077.8679   3636656.0979   3636378.1803       3.8631       3.3109      22.1526
    164  1928    366655   21055  -3761077.7220   3636656.0196   3636378.2016       3.8180       3.4197      22.0343
    165  1928    366656   21056  -3761077.6410   3636655.9452   3636378.1816       3.8152       3.4663      21.9327
    166  1928    366657   21057  -3761077.6167   3636655.8307   3636377.9861       3.8806       3.3618      21.7411
    167  1928    366658   21058  -3761077.4469   3636655.7977   3636377.9141       3.7863       3.3859      21.5811
    168  1928    366659   21059  -3761077.3412   3636655.7710   3636377.7394       3.7320       3.2970      21.4034
    169  1928    366660   21060  -3761077.2090   3636655.7796   3636377.5083       3.6339       3.1587      21.1979
    170  1928    366661   21061  -3761077.0764   3636655.7780   3636377.3878       3.5429       3.1152      21.0499
