% 2017îN 5åé 23ì˙ 13éû 53ï™ 49.422000ïb é¿çs
%------------------------------------------------------------------------------------------------------------------------------
Observation File :  AndroidOBS.17o
Ephemeris_N File :  AndroidOBS.17n
Ephemeris_G File :  Nothing
IONEX       File :  Nothing
IGS SP3     File :  Nothing
START       TIME :  2017/ 1/27  4:28:2.939516e+001
END         TIME :  2017/ 1/27  4:32:3.740296e+001
True Position[m] :  X = -3761063.4990,  Y = 3636647.5780,  Z = 3636362.7670

%------------------------------------------------------------------------------------------------------------------------------
% Epoch  WEEK      ToW     ToD        X[m]           Y[m]           Z[m]          East[m]     North[m]        Up[m] 
%------------------------------------------------------------------------------------------------------------------------------
    185  1933    448293   16293  -3761038.5942   3636771.1535   3636265.2603    -106.1498    -118.8734      -0.1922
    186  1933    448294   16294  -3761039.8758   3636771.5549   3636268.0641    -105.5475    -117.2644       2.3988
    187  1933    448295   16295  -3761041.3483   3636771.7115   3636270.9880    -104.6366    -115.5380       5.0316
    188  1933    448296   16296  -3761040.2154   3636769.0768   3636271.1489    -103.5300    -113.8893       2.9560
    189  1933    448297   16297  -3761039.4181   3636766.5890   3636271.3674    -102.2958    -112.3902       1.1948
    190  1933    448298   16298  -3761039.4316   3636765.0589   3636272.1066    -101.1863    -111.1803       0.7551
    191  1933    448299   16299  -3761039.6040   3636763.9797   3636273.3355    -100.2907    -109.8144       0.9466
    192  1933    448300   16300  -3761037.3986   3636760.0867   3636271.7754     -99.0251    -108.6322      -3.4640
    193  1933    448301   16301  -3761038.0122   3636759.0496   3636273.2080     -97.8529    -107.2980      -2.8719
    194  1933    448302   16302  -3761038.7213   3636757.8020   3636274.4500     -96.4631    -106.0754      -2.4528
    195  1933    448303   16303  -3761037.6961   3636754.8535   3636274.2115     -95.0561    -104.6733      -4.8726
    196  1933    448304   16304  -3761039.7876   3636755.8537   3636276.6749     -94.3213    -103.9156      -1.6588
    197  1933    448305   16305  -3761041.3917   3636756.2636   3636278.7932     -93.5009    -103.0045       0.7340
    198  1933    448306   16306  -3761037.9970   3636751.4077   3636276.1777     -92.3698    -101.8131      -5.5306
    199  1933    448307   16307  -3761036.9131   3636748.9935   3636275.6109     -91.3877    -100.8687      -7.8690
    200  1933    448308   16308  -3761029.3738   3636741.1249   3636268.3363     -90.9715    -100.5857     -20.9618
    201  1933    448309   16309  -3761038.4126   3636748.7313   3636278.0533     -90.1568     -99.3811      -5.7347
    202  1933    448310   16310  -3761038.9735   3636748.9211   3636280.0688     -89.9033     -98.0365      -4.1407
    203  1933    448311   16311  -3761035.3995   3636744.8236   3636277.1170     -89.4420     -97.3490     -10.2718
    204  1933    448312   16312  -3761032.9499   3636741.5712   3636275.7234     -88.8066     -96.1850     -14.3661
    205  1933    448313   16313  -3761031.3049   3636739.1683   3636275.1976     -88.2227     -94.9801     -17.0049
    206  1933    448314   16314  -3761033.2082   3636740.0694   3636278.0598     -87.5474     -93.7787     -13.7297
    207  1933    448315   16315  -3761035.5089   3636740.8610   3636280.8521     -86.5173     -92.7546     -10.3228
    208  1933    448316   16316  -3761036.1130   3636740.1502   3636282.1513     -85.5864     -91.6558      -9.6270
    209  1933    448317   16317  -3761036.0039   3636738.7820   3636282.7790     -84.6786     -90.5513     -10.1106
    210  1933    448318   16318  -3761036.3615   3636737.6562   3636283.5999     -83.6207     -89.5775     -10.0705
    211  1933    448319   16319  -3761036.8123   3636736.4302   3636284.2097     -82.4259     -88.7750     -10.1536
    212  1933    448320   16320  -3761037.2263   3636735.2770   3636284.9633     -81.3091     -87.8686     -10.1345
    213  1933    448321   16321  -3761037.4006   3636734.0345   3636285.6938     -80.2948     -86.8468     -10.3206
    214  1933    448322   16322  -3761037.8201   3636733.0552   3636286.6908     -79.2992     -85.8126     -10.0596
    215  1933    448323   16323  -3761042.1836   3636735.3599   3636291.0344     -77.9228     -84.9707      -3.6866
    216  1933    448324   16324  -3761034.0120   3636726.8583   3636282.2638     -77.4913     -85.4006     -18.3700
    217  1933    448325   16325  -3761040.4817   3636731.5998   3636288.0887     -76.4027     -85.1842      -8.5194
    218  1933    448326   16326  -3761058.5796   3636744.4692   3636304.6551     -73.0743     -84.1988      18.9679
    219  1933    448327   16327  -3761048.6993   3636731.0847   3636293.9295     -70.3203     -83.5804      -0.6238
    220  1933    448328   16328  -3761052.8192   3636731.4691   3636296.8005     -67.7327     -83.0793       3.6678
    221  1933    448329   16329  -3761058.1951   3636732.4877   3636300.7894     -64.7281     -82.4328       9.7013
    222  1933    448330   16330  -3761059.1683   3636729.0632   3636299.7688     -61.5898     -82.3053       7.7390
    223  1933    448331   16331  -3761072.5803   3636737.3894   3636311.1903     -58.2527     -81.7934      26.9292
    224  1933    448332   16332  -3761057.6142   3636717.0327   3636295.5282     -54.0214     -80.3448      -2.4593
    225  1933    448333   16333  -3761061.7022   3636716.7552   3636298.7977     -50.9803     -79.2403       1.6651
    226  1933    448334   16334  -3761064.2370   3636718.0536   3636302.3765     -50.1518     -77.8702       5.9494
    227  1933    448335   16335  -3761061.9465   3636714.3132   3636301.2839     -49.0549     -76.3307       1.8436
    228  1933    448336   16336  -3761072.3385   3636721.0366   3636312.5830     -46.6646     -74.0357      18.2718
    229  1933    448337   16337  -3761062.0388   3636709.6074   3636304.4969     -45.6078     -71.8609       1.0599
    230  1933    448338   16338  -3761067.9835   3636712.9403   3636311.8332     -43.8715     -69.6285      10.6657
    231  1933    448339   16339  -3761055.9083   3636700.0641   3636301.7777     -43.0086     -67.7588      -9.5452
    232  1933    448340   16340  -3761057.9145   3636700.3831   3636304.9023     -41.8433     -66.1528      -6.3904
    233  1933    448341   16341  -3761056.5842   3636698.3359   3636305.1292     -41.2963     -64.6027      -8.2098
    234  1933    448342   16342  -3761057.8089   3636698.8095   3636308.1635     -40.7855     -62.8101      -5.4791
    235  1933    448343   16343  -3761056.5871   3636696.6228   3636308.7715     -40.0627     -60.9370      -7.0956
    236  1933    448344   16344  -3761059.6729   3636698.3194   3636313.5188     -39.1375     -58.9953      -1.5900
    237  1933    448345   16345  -3761060.3328   3636697.3668   3636315.8772     -37.9940     -56.9554      -0.3917
    238  1933    448346   16346  -3761056.5543   3636692.1345   3636313.2353     -36.8589     -55.4774      -7.1120
