% 2017îN 1åé 19ì˙ 15éû 2ï™ 43.136000ïb é¿çs
%------------------------------------------------------------------------------------------------------------------------------
Observation File :  AndroidOBS.17o
Ephemeris_N File :  AndroidOBS.17n
Ephemeris_G File :  Nothing
IONEX       File :  Nothing
IGS SP3     File :  Nothing
START       TIME :  2017/ 1/19  4:53:48
END         TIME :  2017/ 1/19  4:58: 6
True Position[m] :  X = -3761063.4990,  Y = 3636647.5780,  Z = 3636362.7670

%------------------------------------------------------------------------------------------------------------------------------
% Epoch  WEEK      ToW     ToD        X[m]           Y[m]           Z[m]          East[m]     North[m]        Up[m] 
%------------------------------------------------------------------------------------------------------------------------------
    135  1932    363362   17762  -3761103.0270   3636777.3393   3636203.4456     -65.8085    -198.5418       5.8428
    136  1932    363363   17763  -3761097.7176   3636777.8712   3636219.0380     -69.8815    -183.7902      11.9579
    137  1932    363364   17764  -3761093.8664   3636778.1009   3636228.9591     -72.7237    -174.1658      15.5083
    138  1932    363365   17765  -3761091.6579   3636779.3822   3636232.1238     -75.1800    -171.1732      16.7516
    139  1932    363366   17766  -3761090.2563   3636780.2872   3636230.9020     -76.8049    -171.9573      15.7410
    140  1932    363367   17767  -3761089.3569   3636780.5998   3636230.2179     -77.6548    -172.2717      14.9971
    141  1932    363368   17768  -3761086.6887   3636781.8130   3636233.5598     -80.3817    -168.9173      16.0325
    142  1932    363369   17769  -3761085.2737   3636783.0967   3636232.1707     -82.2880    -169.9838      15.1336
    143  1932    363370   17770  -3761083.8520   3636784.1157   3636231.2274     -84.0089    -170.5768      14.3358
    144  1932    363371   17771  -3761082.8961   3636786.4791   3636228.7769     -86.3724    -173.1325      13.7138
    145  1932    363372   17772  -3761081.9985   3636787.1008   3636226.5353     -87.4433    -174.8468      12.2541
    146  1932    363373   17773  -3761081.0436   3636788.1990   3636224.7895     -88.8965    -176.3214      11.3161
    147  1932    363374   17774  -3761080.1736   3636789.2563   3636224.1244     -90.2613    -176.9290      11.0246
    148  1932    363375   17775  -3761080.0457   3636789.6082   3636224.3457     -90.6033    -176.8353      11.2765
    149  1932    363376   17776  -3761079.2748   3636790.4113   3636223.6068     -91.7165    -177.4431      10.8562
    150  1932    363377   17777  -3761079.0834   3636790.6295   3636223.7098     -92.0064    -177.3667      10.9268
    151  1932    363378   17778  -3761078.3682   3636790.8360   3636223.2499     -92.6520    -177.5310      10.3595
    152  1932    363379   17779  -3761078.0229   3636790.8529   3636223.1251     -92.9042    -177.4977      10.0941
    153  1932    363380   17780  -3761077.8925   3636791.1492   3636224.3811     -93.2077    -176.5329      10.9062
    154  1932    363381   17781  -3761077.0634   3636792.1552   3636224.1645     -94.5073    -176.7696      10.8667
    155  1932    363382   17782  -3761076.2966   3636792.7517   3636224.6048     -95.4692    -176.3305      11.0071
    156  1932    363383   17783  -3761076.2272   3636793.5927   3636226.1991     -96.1220    -175.3308      12.3593
    157  1932    363384   17784  -3761075.0428   3636794.7175   3636226.2654     -97.7539    -175.2367      12.3403
    158  1932    363385   17785  -3761074.0868   3636795.3064   3636226.9580     -98.8418    -174.5098      12.5096
    159  1932    363386   17786  -3761073.1149   3636796.2347   3636227.5051    -100.1848    -174.0309      12.7796
    160  1932    363387   17787  -3761071.9923   3636796.9735   3636228.0863    -101.4962    -173.3865      12.8723
    161  1932    363388   17788  -3761070.9939   3636797.4881   3636229.6061    -102.5601    -171.9349      13.4486
    162  1932    363390   17790  -3761069.9061   3636798.3769   3636230.4299    -103.9552    -171.1658      13.7864
    163  1932    363391   17791  -3761067.6688   3636798.8583   3636233.0963    -105.8565    -168.2508      14.2715
    164  1932    363392   17792  -3761065.8295   3636798.7218   3636233.4941    -107.0369    -167.1124      13.3384
    165  1932    363392   17792  -3761064.2370   3636798.5078   3636233.7500    -107.9900    -166.1611      12.4253
    166  1932    363394   17794  -3761062.9964   3636799.3992   3636235.2542    -109.4932    -164.7726      13.0646
    167  1932    363395   17795  -3761061.4687   3636798.8489   3636237.6703    -110.1595    -161.9440      13.2366
    168  1932    363395   17795  -3761060.2223   3636798.3299   3636239.4852    -110.6528    -159.7364      13.2473
    169  1932    363397   17797  -3761058.2923   3636798.5297   3636240.9553    -112.1381    -157.8162      13.0672
    170  1932    363398   17798  -3761056.4243   3636799.2122   3636243.8844    -113.9272    -154.9183      14.0350
    171  1932    363398   17798  -3761055.9869   3636799.0216   3636247.5827    -114.0942    -151.6319      15.7890
    172  1932    363400   17800  -3761054.5215   3636799.3813   3636248.9437    -115.3714    -150.0562      15.9111
    173  1932    363401   17801  -3761054.8415   3636798.9687   3636250.4899    -114.8523    -148.7568      16.7510
    174  1932    363402   17802  -3761054.5582   3636799.1221   3636249.8942    -115.1595    -149.1892      16.3301
    175  1932    363403   17803  -3761054.1230   3636799.5177   3636250.7774    -115.7464    -148.4439      16.8054
    176  1932    363404   17804  -3761054.8769   3636799.9190   3636251.1699    -115.5109    -148.5930      17.7030
    177  1932    363405   17805  -3761055.3330   3636799.7724   3636251.4583    -115.0885    -148.4862      18.0535
    178  1932    363406   17806  -3761055.5052   3636800.1468   3636253.4890    -115.2379    -147.0426      19.5324
    179  1932    363407   17807  -3761055.3054   3636800.9005   3636254.4495    -115.9187    -146.4736      20.3946
    180  1932    363408   17808  -3761054.8267   3636801.6736   3636255.6496    -116.8072    -145.6011      21.2410
    181  1932    363409   17809  -3761056.0733   3636803.0385   3636256.4071    -116.9219    -146.0383      23.1870
    182  1932    363409   17809  -3761057.1516   3636804.2419   3636257.0664    -117.0374    -146.4221      24.8854
    183  1932    363411   17811  -3761057.5268   3636804.3595   3636257.9454    -116.8612    -145.9034      25.6774
    184  1932    363412   17812  -3761058.5064   3636802.8770   3636260.5881    -115.1145    -143.5512      26.9252
    185  1932    363413   17813  -3761058.8179   3636802.4563   3636263.1264    -114.5955    -141.4322      28.3243
    186  1932    363414   17814  -3761060.5721   3636801.8274   3636264.0005    -112.9241    -141.1884      29.5005
    187  1932    363415   17815  -3761061.5959   3636802.6199   3636266.0238    -112.7821    -140.2685      31.7149
    188  1932    363416   17816  -3761062.6054   3636801.2324   3636268.7393    -111.0829    -137.9066      33.0761
    189  1932    363416   17816  -3761063.0125   3636800.4189   3636270.0195    -110.2151    -136.7013      33.5866
    190  1932    363417   17817  -3761062.1582   3636799.5949   3636271.8968    -110.2166    -134.4827      33.6904
    191  1932    363418   17818  -3761061.7732   3636799.0776   3636273.4036    -110.1123    -132.8834      34.0329
    192  1932    363419   17819  -3761061.6825   3636798.8475   3636274.7886    -110.0099    -131.6194      34.6424
    193  1932    363420   17820  -3761060.6980   3636798.0452   3636276.0356    -110.1175    -129.8722      34.3206
    194  1932    363421   17821  -3761059.7197   3636797.3755   3636277.0064    -110.3161    -128.4067      33.9194
    195  1932    363422   17822  -3761059.5586   3636796.3935   3636278.1031    -109.7221    -127.0505      33.8941
    196  1932    363423   17823  -3761059.3276   3636795.3556   3636278.6190    -109.1365    -126.1189      33.4628
    197  1932    363425   17825  -3761059.4866   3636794.0971   3636279.9997    -108.1213    -124.5516      33.6312
    198  1932    363426   17826  -3761059.6650   3636793.0413   3636282.3196    -107.2383    -122.3036      34.4650
    199  1932    363427   17827  -3761060.0509   3636792.1541   3636283.4391    -106.3322    -121.1918      34.8288
    200  1932    363427   17827  -3761060.4741   3636791.3793   3636284.2689    -105.4810    -120.3776      35.1126
    201  1932    363429   17829  -3761060.4478   3636790.2366   3636285.4360    -104.6779    -118.9552      35.1154
    202  1932    363430   17830  -3761060.5494   3636789.6859   3636285.0322    -104.2113    -119.1084      34.6301
    203  1932    363430   17830  -3761060.6062   3636789.1950   3636284.6208    -103.8189    -119.2732      34.1482
    204  1932    363432   17832  -3761060.1105   3636789.0683   3636285.1101    -104.0724    -118.6176      34.0646
    205  1932    363433   17833  -3761060.1221   3636788.1494   3636285.7189    -103.4038    -117.7573      33.8971
    206  1932    363434   17834  -3761059.9221   3636787.3948   3636286.3283    -103.0003    -116.8749      33.6989
    207  1932    363435   17835  -3761059.1533   3636787.2323   3636286.3602    -103.4178    -116.4671      33.1718
    208  1932    363435   17835  -3761058.4633   3636787.0915   3636286.3316    -103.7963    -116.1500      32.6687
    209  1932    363436   17836  -3761058.1481   3636786.5783   3636286.4368    -103.6465    -115.7294      32.2511
    210  1932    363437   17837  -3761058.3196   3636786.0989   3636285.5069    -103.1826    -116.3709      31.5460
    211  1932    363438   17838  -3761059.1193   3636783.7092   3636285.6811    -100.9087    -115.6054      30.7560
    212  1932    363439   17839  -3761059.4088   3636782.7293   3636285.4017    -100.0031    -115.5632      30.2082
    213  1932    363440   17840  -3761060.0201   3636781.4717   3636285.2617     -98.6741    -115.4286      29.7718
    214  1932    363441   17841  -3761060.7241   3636779.9014   3636285.4418     -97.0558    -114.9454      29.3953
    215  1932    363442   17842  -3761061.0051   3636778.8193   3636285.4656     -96.0826    -114.6105      28.9582
    216  1932    363443   17843  -3761061.4084   3636777.8400   3636285.5068     -95.0982    -114.3527      28.6616
    217  1932    363444   17844  -3761061.6709   3636777.2918   3636285.5089     -94.5216    -114.2407      28.5052
    218  1932    363445   17845  -3761062.1824   3636776.0623   3636285.8518     -93.2822    -113.6806      28.3029
    219  1932    363446   17846  -3761062.5014   3636775.1638   3636285.9457     -92.4146    -113.3770      28.0329
    220  1932    363447   17847  -3761063.0487   3636774.3207   3636286.1927     -91.4280    -113.0642      28.0167
    221  1932    363448   17848  -3761063.6663   3636773.4961   3636286.3946     -90.4059    -112.8248      28.0266
    222  1932    363449   17849  -3761064.0976   3636772.6490   3636286.5282     -89.4971    -112.5555      27.8747
    223  1932    363450   17850  -3761064.4966   3636771.8110   3636286.6960     -88.6173    -112.2485      27.7287
    224  1932    363451   17851  -3761064.8707   3636770.9775   3636286.8910     -87.7581    -111.9107      27.5861
    225  1932    363452   17852  -3761065.1323   3636770.1623   3636287.1794     -86.9902    -111.4574      27.4413
    226  1932    363453   17853  -3761065.4775   3636769.3384   3636287.4057     -86.1579    -111.0858      27.3052
    227  1932    363454   17854  -3761065.9018   3636768.5170   3636287.5671     -85.2725    -110.8012      27.1798
    228  1932    363455   17855  -3761066.2680   3636767.7487   3636287.7709     -84.4656    -110.4790      27.0748
    229  1932    363456   17856  -3761066.4634   3636767.1406   3636287.8667     -83.8926    -110.2386      26.8984
    230  1932    363457   17857  -3761066.8128   3636765.8693   3636288.4571     -82.7359    -109.3923      26.7187
    231  1932    363458   17858  -3761068.1847   3636764.8471   3636288.5358     -81.0473    -109.4859      26.9897
    232  1932    363459   17859  -3761070.3099   3636764.2254   3636289.6524     -79.1231    -109.1992      28.5275
    233  1932    363460   17860  -3761072.3233   3636763.3559   3636291.3441     -77.0985    -108.2964      30.1881
    234  1932    363461   17861  -3761074.2948   3636761.7561   3636293.2793     -74.5780    -106.8859      31.5478
    235  1932    363462   17862  -3761074.2616   3636761.0801   3636294.2956     -74.1151    -105.7701      31.7259
    236  1932    363463   17863  -3761074.1113   3636760.3945   3636295.2891     -73.7267    -104.6209      31.8165
    237  1932    363464   17864  -3761073.9991   3636759.6359   3636296.4416     -73.2593    -103.3281      31.9791
    238  1932    363465   17865  -3761073.8589   3636758.8677   3636297.6441     -72.8045    -101.9789      32.1484
    239  1932    363466   17866  -3761073.7176   3636758.0154   3636298.6206     -72.2900    -100.7808      32.1396
    240  1932    363467   17867  -3761073.5802   3636757.0879   3636299.6703     -71.7188     -99.4946      32.1323
    241  1932    363468   17868  -3761073.4345   3636756.2253   3636300.7110     -71.1999     -98.2381      32.1519
    242  1932    363469   17869  -3761073.4069   3636755.1565   3636301.9034     -70.4508     -96.8238      32.2105
    243  1932    363470   17870  -3761073.4926   3636753.9045   3636302.8574     -69.4911     -95.5786      32.0949
    244  1932    363471   17871  -3761073.4992   3636752.6338   3636303.9877     -68.5731     -94.1488      32.0231
